0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
Smoke,Southernality,A Thousand Horses,2015-06-05,219080,0,0.0417,0.429,0.784,0.000172,0.385,-5.497,0.0296,150.013,4
Replay,Zendaya,Zendaya,2013-01-01,209186,67,0.0416,0.688,0.723,0.0002,0.302,-6.682,0.121,140.023,4
Starships,Pink Friday ... Roman Reloaded,Nicki Minaj,2011-01-01,210626,73,0.135,0.747,0.716,0.0,0.251,-2.457,0.075,125.008,4
Still into You,Paramore,Paramore,2013-04-05,216013,79,0.0098,0.602,0.923,0.0,0.0561,-3.763,0.044,136.01,4
I Don't Want to Be,Chariot,Gavin DeGraw,2003-05-26,219080,56,0.0089,0.435,0.887,0.0,0.161,-3.934,0.0846,154.451,4
Wrecking Ball,Bangerz (Deluxe Version),Miley Cyrus,2013-10-04,221360,77,0.407,0.53,0.422,0.0,0.107,-6.262,0.0342,119.964,4
We Can't Stop,Bangerz (Deluxe Version),Miley Cyrus,2013-10-04,231240,77,0.00882,0.613,0.622,0.0,0.37,-5.794,0.0334,80.003,4
Party In The U.S.A.,The Time Of Our Lives,Miley Cyrus,2009-01-01,202066,76,0.00112,0.652,0.698,0.000115,0.0886,-4.667,0.042,96.021,4
I Like It Like That (feat. New Boyz),Whatever,Hot Chelle Rae,2011-11-25,188200,63,0.0308,0.742,0.784,0.0,0.354,-5.458,0.0552,101.002,4
FourFiveSeconds,FourFiveSeconds,Rihanna,2015-01-24,188238,0,0.868,0.579,0.268,0.0,0.12,-5.65,0.0442,205.903,4
Cheerleader - Felix Jaehn Remix Radio Edit,Me 4 U,OMI,2015-10-16,180565,78,0.166,0.782,0.685,1.18e-05,0.16,-6.237,0.0309,118.016,4
Locked Away (feat. Adam Levine),What Dreams Are Made Of,R. City,2015-10-09,227480,78,0.304,0.509,0.671,0.0,0.0452,-5.709,0.0678,118.413,5
Marvin Gaye (feat. Wale) - Remix,Nine Track Mind (Special Edition),Charlie Puth,2015-11-05,200106,36,0.456,0.808,0.633,0.0,0.329,-5.298,0.0883,109.974,4
Dirt,Anything Goes,Florida Georgia Line,2014-10-14,230586,61,0.0638,0.547,0.878,7.08e-06,0.106,-4.224,0.0451,121.973,4
Beer In The Headlights,Crash My Party,Luke Bryan,2013-01-01,171866,46,0.0141,0.454,0.96,0.0,0.337,-2.777,0.0953,153.948,4
I'm Comin' Over,I'm Comin' Over,Chris Young,2015-11-13,197280,66,0.0282,0.575,0.845,0.0,0.0814,-3.838,0.035,127.997,4
A Guy Walks Into a Bar,Suffer in Peace,Tyler Farr,2015-04-27,196000,57,0.083,0.428,0.78,0.0,0.115,-3.472,0.0373,147.986,4
Loving You Easy,JEKYLL + HYDE,Zac Brown Band,2015-04-28,155653,0,0.0137,0.721,0.596,3.53e-06,0.0671,-3.985,0.0275,98.995,4
Homegrown,JEKYLL + HYDE,Zac Brown Band,2015-04-28,205000,2,0.0244,0.711,0.801,0.000113,0.135,-3.742,0.029,105.006,4
One Day,JEKYLL + HYDE,Zac Brown Band,2015-04-28,229360,0,0.0295,0.675,0.632,0.0,0.112,-6.099,0.0433,93.979,4
Kiss Me Slowly,The Way It Was,Parachute,2011-01-01,235813,0,0.101,0.486,0.779,2.51e-05,0.224,-6.398,0.0334,173.99,4
Who You Are,Who You Are (Int'l Version),Jessie J,2010-12-01,235813,24,0.0234,0.52,0.675,1.95e-06,0.241,-3.929,0.0344,135.641,4
If It Means a Lot to You,Homesick,A Day To Remember,2009,243226,0,0.112,0.584,0.536,0.0,0.456,-8.158,0.0279,126.996,4
California,Letters To The President,Hawk Nelson,2004-01-01,174746,35,0.0442,0.559,0.647,0.0,0.0469,-14.373,0.0453,139.935,4
High of 75,Mmhmm,Relient K,2004-11-02,147813,0,0.00233,0.594,0.912,0.0,0.15,-5.311,0.044,136.914,4
I Won't Give Up,Love Is a Four Letter Word (Deluxe Edition),Jason Mraz,2012-04-13,240165,70,0.694,0.483,0.303,0.0,0.115,-10.058,0.0429,133.406,3
All About Us,My Forever,He Is We,2010-01-01,206173,55,0.168,0.44,0.547,0.0,0.117,-5.26,0.027,172.227,4
Watch Me (Whip / Nae Nae),Watch Me (Whip / Nae Nae),Silentó,2015-05-04,185131,0,0.234,0.819,0.768,0.0,0.334,-8.522,0.134,139.982,4
Trap Queen,Fetty Wap (Deluxe),Fetty Wap,2015-09-25,222093,74,0.0244,0.746,0.873,0.0,0.354,-3.803,0.128,148.075,4
Fight Song,Wildfire,Rachel Platten,2016-01-01,204013,77,0.0549,0.564,0.714,0.0,0.155,-4.987,0.129,175.924,4
Shut Up and Dance,TALKING IS HARD,WALK THE MOON,2014-12-02,199080,83,0.00701,0.578,0.866,0.0,0.257,-3.804,0.0619,128.038,4
"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)",Listen,David Guetta,2014-11-21,192560,74,0.24,0.596,0.73,0.0,0.325,-4.091,0.151,85.979,4
Want to Want Me,Everything Is 4,Jason Derulo,2015-05-29,207719,75,0.00906,0.775,0.68,0.0,0.109,-5.508,0.0629,114.025,4
Thinking out Loud,x (Wembley Edition),Ed Sheeran,2013,281560,64,0.474,0.781,0.445,0.0,0.184,-6.061,0.0295,78.998,4
Photograph,x (Wembley Edition),Ed Sheeran,2013,258986,65,0.607,0.614,0.379,0.000464,0.0986,-10.48,0.0476,107.989,4
Lego House,+,Ed Sheeran,2011-09-09,185093,54,0.562,0.592,0.637,0.0,0.13,-8.48,0.0992,159.701,4
Post to Be (feat. Chris Brown & Jhene Aiko),Sex Playlist,Omarion,2014-12-02,226580,70,0.0697,0.733,0.676,0.0,0.208,-5.655,0.0432,97.448,4
Sugar,V (Deluxe),Maroon 5,2015-05-18,235493,60,0.0591,0.748,0.788,0.0,0.0863,-7.055,0.0334,120.076,4
"Flex (Ooh, Ooh, Ooh)","Flex (Ooh, Ooh, Ooh)",Rich Homie Quan,2015-02-10,176674,3,0.0384,0.676,0.615,0.0,0.341,-7.534,0.0496,163.993,4
Talking Body,Queen Of The Clouds,Tove Lo,2014-09-24,238426,66,0.0966,0.736,0.761,0.0,0.0823,-5.449,0.0338,119.999,4
Nasty Freestyle,Nasty Freestyle,T-Wayne,2015-05-04,142212,62,0.0577,0.779,0.472,0.0,0.114,-7.116,0.218,135.051,4
One Day,Playlist: The Very Best Of Matisyahu,Matisyahu,2005,206973,31,0.196,0.576,0.563,0.0,0.114,-7.333,0.067,144.892,4
Corona And Lime,Shwayze,Shwayze,2008-01-01,236000,56,0.17,0.862,0.763,0.0,0.151,-4.821,0.0764,99.998,4
Whiskey in My Water,Redneck Crazy,Tyler Farr,2013-09-27,188146,55,0.245,0.526,0.872,0.0,0.243,-5.079,0.0428,153.929,4
Wing$,The Heist,Macklemore & Ryan Lewis,2012-10-09,298640,63,0.353,0.4,0.602,0.0,0.191,-6.988,0.197,74.142,4
Can't Hold Us (feat. Ray Dalton),The Heist,Macklemore & Ryan Lewis,2012-10-09,258342,82,0.0291,0.641,0.922,0.0,0.0862,-4.457,0.0786,146.078,4
White Walls (feat. ScHoolboy Q & Hollis),The Heist (Deluxe Edition),Macklemore & Ryan Lewis,2012-10-09,220319,0,0.0541,0.767,0.782,0.0,0.338,-5.545,0.14,116.491,4
My Oh My,The Heist (Deluxe Edition),Macklemore & Ryan Lewis,2012-10-09,257053,0,0.287,0.432,0.807,0.0,0.219,-6.572,0.438,177.751,4
Holding on to You,Vessel,Twenty One Pilots,2013-01-08,263733,66,0.241,0.608,0.776,0.0,0.0713,-3.635,0.0511,89.996,4
House of Gold,Vessel,Twenty One Pilots,2013-01-08,163880,69,0.445,0.68,0.693,0.0,0.208,-7.234,0.0435,114.948,4
Scene Five - With Ears To See and Eyes To Hear,"If you were a movie, this would be your soundtrack",Sleeping With Sirens,2012-06-26,227573,53,0.149,0.594,0.571,0.0,0.188,-6.349,0.0371,77.061,4
Scene Three - Stomach Tied In Knots,"If you were a movie, this would be your soundtrack",Sleeping With Sirens,2012-06-26,209573,51,0.433,0.639,0.435,0.0,0.11,-8.328,0.0494,110.061,4
Should’ve Been Us,Unbreakable Smile,Tori Kelly,2015-10-16,186478,43,0.00408,0.65,0.766,6.69e-06,0.0759,-5.443,0.119,89.974,4
Hello,25,Adele,2016-06-24,295493,1,0.336,0.481,0.451,0.0,0.0872,-6.095,0.0347,157.966,4
Home To Mama,Home To Mama,Justin Bieber,2014-11-25,203266,0,0.949,0.716,0.302,0.000147,0.118,-11.119,0.0683,90.004,4
Sorry,Purpose (Deluxe),Justin Bieber,2015-11-13,200786,0,0.0797,0.654,0.76,0.0,0.299,-3.669,0.045,99.945,4
Your Love Is a Song,Hello Hurricane,Switchfoot,2009-11-03,259986,50,0.0305,0.519,0.524,0.00012,0.207,-4.082,0.0282,80.013,4
Brand New,Brand New,Ben Rector,2015-08-28,243933,0,0.00338,0.553,0.936,1.35e-06,0.102,-5.015,0.11,144.884,4
Favorite Song,Brand New,Ben Rector,2015-08-28,220466,0,0.00997,0.58,0.836,0.0,0.0965,-5.736,0.0485,163.937,4
Almost Home,Brand New,Ben Rector,2015-08-28,267786,0,0.0783,0.689,0.645,3.7e-05,0.07,-6.837,0.0601,141.959,4
More Like Love,Brand New,Ben Rector,2015-08-28,226680,0,0.913,0.449,0.143,0.0,0.101,-11.0,0.045,73.141,4
Love Yourself,Purpose (Deluxe),Justin Bieber,2015-11-13,233720,0,0.835,0.609,0.378,0.0,0.28,-9.828,0.438,100.418,4
Fall,Believe (Deluxe Edition),Justin Bieber,2012-01-01,248386,0,0.282,0.566,0.771,0.0,0.104,-4.242,0.0535,82.763,4
Like I'm Gonna Lose You (feat. John Legend),Title (Deluxe),Meghan Trainor,2015-01-09,225053,78,0.4,0.63,0.53,0.0,0.177,-7.259,0.0434,108.038,3
Beautiful,The Walking in Between,Ben Rector,2013-08-20,239345,0,0.00507,0.611,0.557,1.42e-06,0.119,-6.814,0.0301,104.963,4
The Heart Of Dixie,Danielle Bradbery,Danielle Bradbery,2013-01-01,209453,0,0.0204,0.449,0.639,0.0,0.183,-4.754,0.036,155.72,4
"Flashlight - From ""Pitch Perfect 2"" Soundtrack","Flashlight (From ""Pitch Perfect 2"" Soundtrack)",Jessie J,2015-04-14,208666,0,0.322,0.458,0.623,5.08e-06,0.11,-7.109,0.0505,147.635,4
Overwhelmed,I'd Choose You Again,Tim McMorris,2015-02-25,237090,39,0.365,0.633,0.373,0.0,0.102,-8.82,0.0294,109.985,4
Forever Young - Fast Version,Planet Waves,Bob Dylan,1974-01-17,168733,43,0.66,0.637,0.763,0.00286,0.181,-7.572,0.11,95.999,4
One Call Away,Nine Track Mind,Charlie Puth,2015-11-05,194453,53,0.403,0.667,0.613,0.0,0.115,-5.353,0.0344,91.024,4
Life Is Worth Living,Purpose (Deluxe),Justin Bieber,2015-11-13,234786,0,0.907,0.558,0.296,0.0,0.108,-9.18,0.0427,76.04,4
I Was Made For Loving You,Unbreakable Smile,Tori Kelly,2015-10-16,188939,64,0.355,0.374,0.344,0.0,0.0966,-11.94,0.0304,106.415,5
Tear in My Heart,Blurryface,Twenty One Pilots,2015-05-15,188493,75,0.0189,0.655,0.632,0.0,0.0722,-4.802,0.0489,120.113,4
7 Years,Lukas Graham (Blue Album),Lukas Graham,2015-06-16,237300,53,0.29,0.742,0.479,0.0,0.391,-5.83,0.0551,119.951,4
There Will Be Time,The Traveller (Special Edition),Baaba Maal,2017-07-14,266930,0,0.016,0.478,0.704,0.0,0.09,-8.271,0.0471,149.903,4
Lost Boy,Safe Haven,Ruth B.,2017-05-05,276066,68,0.963,0.586,0.128,0.0,0.0858,-9.297,0.0496,123.498,4
Gone,JR JR,JR JR,2015-09-25,227506,49,0.054,0.62,0.892,0.000687,0.207,-3.664,0.0531,129.96,4
Closer,Closer,The Chainsmokers,2016-07-29,244960,84,0.414,0.748,0.524,0.0,0.111,-5.599,0.0338,95.01,4
Cold Water (feat. Justin Bieber & MØ),Cold Water (feat. Justin Bieber & MØ),Major Lazer,2016-07-22,185351,0,0.0736,0.608,0.798,0.0,0.156,-5.092,0.0432,92.943,4
Home,Rudderless (Original Motion Picture Soundtrack),"Billy Crudup, Rudderless & Rudderless",2015-03-03,236373,26,0.81,0.518,0.49,0.155,0.112,-18.079,0.0409,155.965,4
Over Your Shoulder,Rudderless (Original Motion Picture Soundtrack),"Billy Crudup, Rudderless & Rudderless",2015-03-03,152093,28,0.102,0.514,0.299,0.0144,0.111,-12.106,0.0348,156.935,4
"If You Want To Sing Out, Sing Out",On The Road To Find Out,Yusuf / Cat Stevens,2001,165133,41,0.791,0.687,0.284,0.0145,0.134,-13.452,0.0354,132.242,4
Peace Train,Teaser And The Firecat,Yusuf / Cat Stevens,1971-01-01,251333,2,0.119,0.61,0.582,3.76e-05,0.12,-10.422,0.044,82.492,4
Take It All Back 2.0,Folk Hop N' Roll (Deluxe),Judah & the Lion,2017-03-10,218355,60,0.0104,0.441,0.802,6.25e-05,0.123,-6.411,0.0305,148.023,4
All We Ever Knew,Signs of Light,The Head And The Heart,2016-09-09,225560,61,0.00224,0.487,0.724,1.03e-05,0.213,-5.905,0.0289,102.03,4
Fire Escape,Zombies On Broadway,Andrew McMahon in the Wilderness,2017-02-10,204840,51,0.0468,0.583,0.862,0.0,0.256,-4.387,0.0575,105.998,4
Don't Threaten Me with a Good Time,Death of a Bachelor,Panic! At The Disco,2016-01-15,213093,69,0.0154,0.559,0.895,0.0,0.175,-4.476,0.0832,183.825,4
"Young, Wild & Free (feat. Bruno Mars)",Mac and Devin Go to High School (Music from and Inspired by the Movie),Snoop Dogg,2011-12-12,207346,68,0.0897,0.553,0.652,0.0,0.111,-6.685,0.206,94.505,4
Young Blood,"Passive Me, Aggressive You",The Naked And Famous,2010,246600,67,5.63e-05,0.579,0.865,0.000221,0.649,-4.692,0.0302,104.99,4
Waves,Letting You In,Kris Allen,2016-03-18,237546,35,0.115,0.545,0.663,0.0,0.113,-7.855,0.0548,159.962,4
Masterpiece,Sweet Talker (Deluxe Version),Jessie J,2014-10-10,220653,0,0.02,0.657,0.737,0.0,0.0979,-2.692,0.0446,143.864,4
All Time Low,The Human Condition,Jon Bellion,2016-06-10,217603,70,0.0584,0.617,0.567,0.0,0.0933,-4.188,0.0828,90.246,4
Home,Up from Below,Edward Sharpe & The Magnetic Zeros,2009-07-14,303200,70,0.292,0.542,0.589,0.000522,0.177,-6.623,0.0318,111.665,4
In the Name of Love,The Martin Garrix Collection,Martin Garrix,2017-04-21,195840,21,0.0592,0.49,0.485,0.0,0.337,-6.237,0.0406,133.889,4
Don't Let Me Down (feat. Daya),The Chainsmokers- Japan Special Edition,The Chainsmokers,2016-08-10,208053,42,0.16,0.542,0.859,0.00466,0.137,-5.651,0.197,159.797,4
Home,Diamonds,Johnnyswim,2014-04-29,211106,47,0.235,0.647,0.627,0.0,0.144,-7.08,0.0756,110.121,4
"i hate u, i love u (feat. olivia o'brien)",us,gnash,2016-03-25,251033,77,0.687,0.492,0.275,0.0,0.101,-13.4,0.3,92.6,4
Take The World,Diamonds,Johnnyswim,2014-04-29,263372,50,0.758,0.325,0.362,0.0,0.118,-10.011,0.061,85.885,4
HAPPINESS - Acoustic,HAPPINESS (Acoustic),NEEDTOBREATHE,2016-07-08,222966,41,0.365,0.65,0.454,0.0,0.297,-7.85,0.0287,97.996,4
Sleep On The Floor,Cleopatra (Deluxe),The Lumineers,2016-02-05,211840,0,0.249,0.39,0.431,0.0,0.13,-8.045,0.0344,141.993,4
This Town,Flicker (Deluxe),Niall Horan,2017-10-20,232852,0,0.738,0.678,0.398,0.0,0.117,-8.413,0.0315,111.833,4
Shape of You,÷ (Deluxe),Ed Sheeran,2017-03-03,233712,85,0.581,0.825,0.652,0.0,0.0931,-3.183,0.0802,95.977,4
Body Like A Back Road,Body Like A Back Road,Sam Hunt,2017-02-01,165386,72,0.447,0.732,0.458,0.0,0.136,-7.225,0.0311,98.938,4
Let's Eat (feat. Xperience),This Unruly Mess I've Made,Macklemore & Ryan Lewis,2016-02-26,175480,41,0.79,0.747,0.668,0.0,0.271,-6.76,0.0772,107.661,4
Unsteady,VHS,X Ambassadors,2015-06-30,193546,73,0.178,0.389,0.665,0.000732,0.116,-6.169,0.0644,117.055,4
Something Just Like This,Memories...Do Not Open,The Chainsmokers,2017-04-07,247160,84,0.0498,0.617,0.635,1.44e-05,0.164,-6.769,0.0317,103.019,4
Trouble,Trouble,R3HAB,2017-09-15,173203,33,0.181,0.744,0.595,5.89e-05,0.148,-6.076,0.0782,94.92,4
Amarillo Sky,Jason Aldean,Jason Aldean,2005,202546,40,0.314,0.491,0.776,0.0,0.146,-3.887,0.0393,154.988,4
Barefoot Blue Jean Night,Barefoot Blue Jean Night,Jake Owen,2011-08-26,167426,72,0.202,0.599,0.807,0.0,0.196,-4.679,0.0402,172.017,4
Anywhere With You,Barefoot Blue Jean Night,Jake Owen,2011-08-26,209586,59,0.0418,0.475,0.936,0.0,0.0873,-2.545,0.0413,151.988,4
Keepin' It Country,Barefoot Blue Jean Night,Jake Owen,2011-08-26,199653,38,0.00251,0.432,0.926,0.0,0.442,-3.269,0.0367,170.996,4
The One That Got Away,Barefoot Blue Jean Night,Jake Owen,2011-08-26,194173,54,0.0343,0.576,0.865,5.32e-05,0.252,-3.288,0.0407,119.913,4
Ballad Of A Southern Man,Firewater,Whiskey Myers,2015-08-14,220186,0,0.392,0.61,0.559,0.0,0.131,-6.524,0.0264,73.972,1
"Bar, Guitar And A Honky Tonk Crowd",Firewater,Whiskey Myers,2015-08-14,197493,0,0.0147,0.609,0.652,0.000268,0.126,-5.61,0.0229,90.002,4
Guitar Picker,Firewater,Whiskey Myers,2015-08-14,208546,0,0.00168,0.495,0.668,4.38e-06,0.115,-5.967,0.0349,168.112,4
Lonely East TX Nights,Firewater,Whiskey Myers,2015-08-14,261000,0,0.0418,0.528,0.641,6.69e-05,0.0912,-7.559,0.0268,130.063,4
Virginia,Firewater,Whiskey Myers,2015-08-14,260506,0,0.185,0.527,0.463,0.000573,0.126,-6.458,0.0278,129.944,4
Anna Marie,Firewater,Whiskey Myers,2015-08-14,217106,0,0.359,0.611,0.599,0.0,0.171,-8.142,0.0324,90.5,4
Boots On,Boots On: Modern Country,Oklahoma Sky,2012-10-19,170412,1,0.027,0.744,0.72,0.0,0.151,-7.239,0.0264,112.027,4
Boys 'Round Here (feat. Pistol Annies & Friends),Based on a True Story... (Deluxe Edition),Blake Shelton,2013-03-26,288760,66,0.251,0.611,0.688,2.35e-06,0.248,-6.369,0.0529,169.895,4
Sure Be Cool If You Did,Based on a True Story... (Deluxe Edition),Blake Shelton,2013-03-26,215720,56,0.255,0.576,0.726,0.0,0.108,-4.625,0.035,136.802,4
Small Town Big Time,Based on a True Story... (Deluxe Edition),Blake Shelton,2013-03-26,230853,35,0.0241,0.678,0.904,0.0,0.0958,-4.702,0.0438,114.001,4
Mine Would Be You,Based on a True Story... (Deluxe Edition),Blake Shelton,2013-03-26,239506,56,0.146,0.572,0.529,0.0,0.335,-6.897,0.0282,139.876,4
Granddaddy's Gun,Based on a True Story... (Deluxe Edition),Blake Shelton,2013-03-26,214813,38,0.555,0.583,0.568,0.0,0.0953,-7.116,0.0335,75.955,4
Chicken Fried,The Foundation,Zac Brown Band,2008-11-17,238146,2,0.645,0.566,0.713,0.0,0.114,-4.25,0.0417,169.864,4
Strong,Never Give In,Will Hoge,2013-10-15,204453,37,0.479,0.609,0.396,0.0,0.123,-10.461,0.0338,73.985,4
Kick It In The Sticks,Halfway To Heaven (Deluxe Edition),Brantley Gilbert,2010,225746,60,0.00507,0.493,0.843,0.0,0.13,-5.924,0.0707,158.028,4
Round Here,Here's To The Good Times,Florida Georgia Line,2012-01-01,215120,63,0.00385,0.523,0.954,1.65e-06,0.243,-3.051,0.0374,141.982,4
Safe & Sound - from The Hunger Games Soundtrack,The Hunger Games: Songs From District 12 And Beyond,Various Artists,2012-01-01,240066,65,0.883,0.471,0.3,1.05e-05,0.0698,-10.807,0.028,144.319,4
Blown Away,Blown Away,Carrie Underwood,2012-05-01,240133,63,0.0909,0.531,0.843,0.0,0.0283,-2.569,0.0429,136.991,4
Crazier,Hannah Montana The Movie,Various Artists,2009-01-01,191946,64,0.0631,0.452,0.544,5.33e-06,0.104,-5.423,0.0277,133.042,3
This Girl Is On Fire,My Versions Vol. 2,Jessica Mears,2014-12-16,225033,18,0.324,0.584,0.714,0.00514,0.107,-4.454,0.0559,92.734,4
FourFiveSeconds,FourFiveSeconds,Rihanna,2015-01-24,188238,0,0.868,0.579,0.268,0.0,0.12,-5.65,0.0442,205.903,4
I'm an Albatraoz,I'm an Albatraoz,AronChupa,2014-08-08,166848,72,0.601,0.883,0.817,0.00449,0.11,-5.414,0.235,128.078,4
One Last Time,My Everything,Ariana Grande,2014-08-21,197253,0,0.115,0.624,0.618,3.3e-06,0.104,-4.868,0.0322,125.036,4
The Heart Wants What It Wants,For You,Selena Gomez,2014-11-21,227360,0,0.049,0.619,0.786,0.0,0.142,-4.938,0.0397,83.048,4
If I Die Young,The Band Perry,The Band Perry,2010,222773,64,0.348,0.606,0.497,0.0,0.275,-6.611,0.0277,130.739,4
DONE.,Pioneer,The Band Perry,2013-01-01,205266,52,0.322,0.65,0.89,0.0,0.0543,-2.995,0.0366,100.053,4
Postcard From Paris,The Band Perry,The Band Perry,2010,215146,31,0.0732,0.54,0.688,0.0,0.0804,-5.366,0.0304,143.888,4
Take Me To Church,Hozier,Hozier,2014-07-20,241688,0,0.634,0.566,0.664,0.0,0.116,-5.303,0.0464,128.945,4
Mama's Broken Heart,Four The Record,Miranda Lambert,2011-11-01,177773,69,0.278,0.768,0.809,0.0,0.139,-4.204,0.0616,111.989,4
Thinking out Loud,x (Wembley Edition),Ed Sheeran,2013,281560,64,0.474,0.781,0.445,0.0,0.184,-6.061,0.0295,78.998,4
Chandelier,1000 Forms Of Fear,Sia,2014-07-04,216120,79,0.0197,0.399,0.787,6.07e-05,0.0685,-2.88,0.0499,117.089,5
I Love You This Much,Jimmy Wayne,Jimmy Wayne,2003-01-01,247373,0,0.352,0.283,0.462,0.0,0.145,-4.959,0.0304,61.698,3
Up (feat. Demi Lovato),Never Been Better (Deluxe),Olly Murs,2014-11-21,224293,0,0.0193,0.69,0.845,0.0,0.101,-4.676,0.0339,114.948,4
Troublemaker (feat. Flo Rida),Right Place Right Time (Deluxe),Olly Murs,2011,185200,0,0.02,0.761,0.856,0.0,0.149,-3.65,0.0731,106.009,4
Magic,Wizards of Waverly Place,Various Artists,2009-01-01,169640,47,0.00504,0.6,0.916,0.0,0.27,-3.071,0.0374,104.091,4
Doing It (feat. Rita Ora),SUCKER,Charli XCX,2014-10-21,228520,28,0.0282,0.611,0.947,0.0,0.303,-1.538,0.0558,105.94,4
Me And You,Let It Shine (Original Soundtrack),Various Artists,2012-06-12,216600,59,0.183,0.619,0.894,9.48e-06,0.172,-5.127,0.0457,92.015,4
Hey,Firecracker,Skylar Stecker,2016-08-19,200875,11,0.0302,0.551,0.716,0.0,0.0827,-6.116,0.0994,171.756,4
Happy,"Uncovered, Vol. 1",Skylar Stecker,2014-06-17,156477,28,0.0407,0.602,0.265,0.00112,0.152,-13.312,0.0987,78.427,4
Me And My Broken Heart,Me And My Broken Heart,Skylar Stecker,2014-05-04,151957,0,0.811,0.413,0.491,0.0,0.143,-4.598,0.0292,163.565,4
Chandelier (Acoustic),"Uncovered, Vol. 1",Skylar Stecker,2014-06-17,201216,11,0.815,0.545,0.389,0.0,0.0881,-5.378,0.0336,82.873,4
Happy,"Uncovered, Vol. 1",Skylar Stecker,2014-06-17,156477,28,0.0407,0.602,0.265,0.00112,0.152,-13.312,0.0987,78.427,4
Rooftop,This Is Me (Signature Edition),Skylar Stecker,2016-06-24,181257,32,0.0154,0.659,0.91,0.00124,0.234,-6.126,0.0554,104.018,4
Mmm Yeah (feat. Pitbull),The Secret,Austin Mahone,2014,231624,65,0.00266,0.712,0.922,1.9e-06,0.268,-3.902,0.0411,125.984,4
Man! I Feel Like A Woman!,Come On Over,Shania Twain,1997,233000,0,0.637,0.678,0.899,0.0,0.347,-2.937,0.048,124.944,4
Before He Cheats,Some Hearts,Carrie Underwood,2005-11-14,199946,78,0.271,0.519,0.749,0.0,0.119,-3.318,0.0405,147.905,4
Starts with Goodbye,Some Hearts,Carrie Underwood,2005-11-14,246626,42,0.0835,0.467,0.641,3.49e-05,0.0853,-4.721,0.0346,148.045,4
Chains,Nick Jonas,Nick Jonas,2014-11-10,203106,0,0.0137,0.534,0.606,0.0,0.0725,-5.874,0.0452,151.88,4
Trouble,Reclassified,Iggy Azalea,2014-10-01,166317,55,0.0948,0.96,0.699,0.0,0.0812,-3.804,0.132,106.009,4
Dirty Little Secret,Move Along,The All-American Rejects,2005-01-01,193653,72,0.000346,0.465,0.954,5.38e-06,0.573,-4.251,0.044,143.85,4
1985,A Hangover You Don't Deserve,Bowling For Soup,2004,193000,71,0.000242,0.606,0.887,0.0,0.337,-4.404,0.0598,119.974,4
The Great Escape,Boys Like Girls,Boys Like Girls,2007-08-31,206520,62,0.00166,0.423,0.94,0.0,0.178,-4.012,0.0635,149.934,4
100 Years,Playlist: The Very Best Of Five For Fighting,Five For Fighting,1997,244173,35,0.565,0.636,0.559,9.08e-06,0.0971,-7.454,0.0274,120.487,4
Bad Day,Daniel Powter,Daniel Powter,2005-02-22,233640,75,0.448,0.599,0.785,0.00336,0.151,-4.013,0.0309,140.046,4
Move Along,Move Along,The All-American Rejects,2005-01-01,238880,68,0.000148,0.518,0.916,0.0,0.291,-3.858,0.0454,109.864,4
Hollaback Girl,Love Angel Music Baby,Gwen Stefani,2004-10-27,199906,0,0.344,0.918,0.918,5.35e-06,0.0243,-2.218,0.0954,110.024,4
Sk8er Boi,Let Go,Avril Lavigne,2002-08-26,204000,0,6.79e-05,0.487,0.9,0.0,0.358,-4.417,0.0482,149.937,4
The Middle,Bleed American (Deluxe Edition),Jimmy Eat World,2001,168253,4,0.0424,0.629,0.897,0.0,0.263,-3.401,0.0483,161.944,4
The Anthem,Good Charlotte/The Young And The Hopeless,Good Charlotte,2000,175093,0,0.0079,0.495,0.938,0.0,0.14,-3.267,0.124,177.754,4
Holiday / Boulevard of Broken Dreams,American Idiot,Green Day,2004-09-21,493400,71,0.000659,0.29,0.827,2.55e-06,0.301,-3.451,0.0362,167.086,4
In Too Deep,"All Killer, No Filler",Sum 41,2001-01-01,207093,0,0.000192,0.566,0.835,0.0,0.0581,-5.885,0.0504,116.041,4
Girlfriend - German Version - Explicit,The Best Damn Thing,Avril Lavigne,2007,217933,0,0.000484,0.559,0.963,0.00303,0.183,-1.938,0.0817,164.057,4
Shake It,Metro Station,Metro Station,2007,179946,51,0.00212,0.619,0.958,2.23e-06,0.622,-3.83,0.0776,150.025,4
It Ends Tonight,Move Along,The All-American Rejects,2005-01-01,244826,61,0.00228,0.454,0.636,0.0,0.154,-4.731,0.0273,87.89,4
Over My Head (Cable Car),How To Save A Life,The Fray,2005-09-13,236266,69,0.022,0.592,0.729,0.0,0.0653,-4.156,0.0448,116.03,4
My Own Worst Enemy,A Place In The Sun,Lit,1999-02-22,169026,72,0.00129,0.494,0.946,0.0,0.398,-2.757,0.0637,103.408,4
I'm Just A Kid,"No Pads, No Helmets...Just Balls",Simple Plan,2002-03-19,198333,0,0.00107,0.527,0.834,0.000102,0.0993,-5.531,0.0447,110.065,4
Absolutely (Story of a Girl) - Radio Mix,The Madding Crowd,Nine Days,2000-05-16,189333,68,0.000891,0.481,0.94,0.0,0.0939,-5.204,0.066,96.493,4
Semi-Charmed Life,Third Eye Blind,Third Eye Blind,1997-04-08,268360,75,0.00832,0.64,0.864,0.0,0.123,-6.576,0.0314,102.026,4
