0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
Do It Myself,There's Really A Wolf,Russ,2017-05-05,167333,58,0.018,0.831,0.558,0.0,0.094,-3.551,0.242,141.974,4
Come Get Her,SremmLife,Rae Sremmurd,2015-01-06,212946,75,0.187,0.689,0.564,0.0,0.0721,-6.226,0.136,185.023,4
Drop The World,Rebirth,Lil Wayne,2009-01-01,229226,64,0.0719,0.663,0.91,0.0,0.244,-1.629,0.317,144.993,4
Remember the Name (feat. Styles of Beyond),The Rising Tied,Fort Minor,2005-11-21,230493,73,0.0583,0.688,0.835,2.87e-06,0.0795,-4.162,0.0911,84.858,4
Deja Vu,4 Your Eyez Only,J. Cole,2016-12-09,264746,71,0.352,0.657,0.421,0.000218,0.187,-11.378,0.412,174.063,4
Straightjacket,The Story of Us,Quinn XCII,2017-09-15,206533,62,0.153,0.838,0.546,0.0,0.0656,-6.811,0.295,137.027,4
White Walls (feat. ScHoolboy Q & Hollis),The Heist (Deluxe Edition),Macklemore & Ryan Lewis,2012-10-09,220319,0,0.0541,0.767,0.782,0.0,0.338,-5.545,0.14,116.491,4
Break the Bitch Down (feat. K Camp),Luca Brasi 2: Gangsta Grillz,Kevin Gates,2014-12-15,181024,48,0.0691,0.864,0.802,0.0,0.103,-5.411,0.146,97.969,4
No Type,SremmLife,Rae Sremmurd,2015-01-06,200080,72,0.0158,0.891,0.486,3.78e-06,0.0925,-7.803,0.159,125.01,4
D U Down,By Any Means 2,Kevin Gates,2017-09-22,193687,20,0.0142,0.795,0.597,0.0,0.3,-6.592,0.263,128.907,4
Fuckin Right,By Any Means 2,Kevin Gates,2017-09-22,198165,24,0.113,0.739,0.57,0.0,0.118,-7.322,0.0741,108.899,4
GOMD,By Any Means 2,Kevin Gates,2017-09-22,188529,19,0.171,0.618,0.817,0.0,0.155,-3.748,0.358,152.675,4
Hot N*gga,Hot N*gga,Bobby Shmurda,2014-07-25,194561,73,0.0505,0.794,0.51,1.81e-06,0.0562,-7.314,0.42,167.879,4
Thinking with My Dick (feat. Juicy J),Stranger Than Fiction,Kevin Gates,2013-07-16,165314,72,0.0596,0.77,0.699,1.65e-05,0.17,-6.59,0.199,81.003,4
No Flockin',No Flockin',Kodak Black,2015-11-13,165290,73,0.0673,0.943,0.595,0.0,0.0839,-8.372,0.191,117.532,4
Say A',The Bigger Artist,A Boogie Wit da Hoodie,2017-09-29,214853,59,0.391,0.831,0.814,0.0,0.109,-5.18,0.474,161.041,4
BUTTERFLY EFFECT,BUTTERFLY EFFECT,Travis Scott,2017-05-18,190677,0,0.0714,0.763,0.598,0.0,0.112,-6.865,0.0539,140.987,4
verbatim,help,blackbear,2016-02-17,216774,49,0.0578,0.667,0.493,0.0,0.367,-11.207,0.0546,124.128,4
sniffing vicodin in paris (Danny Olson Remix) [feat. Danny Olson],sniffing vicodin in paris (Danny Olson Remix) [feat. Danny Olson],blackbear,2016-11-10,192428,34,0.0736,0.654,0.825,4.27e-06,0.242,-4.744,0.186,140.012,4
Molly (feat. Brendon Urie of Panic at the Disco),Professional Rapper,Lil Dicky,2015-07-31,244339,0,0.203,0.831,0.514,0.000156,0.115,-6.695,0.0368,114.94,4
First Day Out,My Moment,Tee Grizzley,2017-04-07,254693,72,0.171,0.587,0.711,0.0,0.125,-6.33,0.42,98.008,4
"Horses (with PnB Rock, Kodak Black & A Boogie Wit da Hoodie)","Horses (with PnB Rock, Kodak Black & A Boogie Wit da Hoodie)",PnB Rock,2017-03-30,249240,64,0.0517,0.703,0.661,0.0,0.34,-3.885,0.0539,149.906,4
Headlines,Take Care (Deluxe),Drake,2011-11-15,235986,77,0.365,0.636,0.566,0.000353,0.0917,-7.16,0.106,151.894,4
Lemme Freak,Professional Rapper,Lil Dicky,2015-07-31,285894,0,0.0144,0.8,0.656,0.0,0.354,-5.874,0.114,119.921,4
Blunt Blowin,Tha Carter IV (Deluxe),Lil Wayne,2011-01-01,312960,0,0.00222,0.721,0.738,0.0,0.224,-5.682,0.0649,135.988,4
Pop That,Excuse My French (Deluxe),French Montana,2013-01-01,303533,49,0.0648,0.734,0.892,0.0,0.58,-1.856,0.125,138.031,4
oui,Late Nights: The Album,Jeremih,2015-12-04,238320,76,0.213,0.418,0.724,0.0,0.112,-3.724,0.0964,78.521,5
How To Love,Tha Carter IV (Deluxe),Lil Wayne,2011-01-01,240306,0,0.000177,0.644,0.661,5.14e-06,0.108,-6.093,0.0418,154.001,4
Dreams and Nightmares,Dreams and Nightmares (Deluxe Edition),Meek Mill,2012-10-26,230693,73,0.468,0.631,0.774,0.0,0.281,-2.459,0.3,79.745,4
Real Hitta (feat. Kodak Black),Real Hitta (feat. Kodak Black),Plies,2017-05-12,231673,51,0.0137,0.559,0.531,0.0,0.293,-6.981,0.404,144.367,4
The Girls on Drugs,The Album About Nothing,Wale,2015-03-31,249271,46,0.0887,0.795,0.633,2.35e-05,0.101,-7.926,0.0907,110.025,4
Up Like Trump,SremmLife,Rae Sremmurd,2015-01-06,193173,46,0.0465,0.832,0.641,3.2e-06,0.337,-2.672,0.0458,133.06,4
Throw Sum Mo,SremmLife,Rae Sremmurd,2015-01-06,260453,65,0.0388,0.859,0.627,0.000202,0.101,-7.91,0.13,142.062,4
These Days,This Isn't The Album,mike.,2015-10-30,268565,72,0.533,0.815,0.364,3.52e-05,0.108,-11.158,0.375,129.937,4
Drama,The Click,AJR,2017-06-09,204426,0,0.199,0.569,0.683,0.0,0.108,-4.269,0.148,156.154,4
Swish,These Days,mike.,2016-01-12,278520,55,0.067,0.905,0.575,2.22e-05,0.0602,-8.64,0.0881,115.031,4
Let the Games Begin,Let the Games Begin,AJR,2015-10-23,201004,59,0.127,0.664,0.698,0.0,0.118,-5.084,0.067,135.023,4
All That Talk,All That Talk,mike.,2017-06-23,176613,43,0.651,0.864,0.493,0.00518,0.151,-7.718,0.198,104.942,4
In the morning - Version,Hôtel Costes 12,Hôtel Costes,2009-09-21,236746,35,0.503,0.918,0.837,0.432,0.516,-6.373,0.0603,109.454,4
I Turn My Camera On,Gimme Fiction,Spoon,2005-05-09,212026,0,0.0196,0.92,0.364,0.000298,0.11,-9.371,0.0381,100.171,4
Honestly Ok,No Angel,Dido,1999,278773,39,0.161,0.607,0.595,0.0188,0.184,-9.237,0.0542,180.982,4
Believe In It,Magic Monday,Michna,2008-09-23,214106,0,0.0556,0.802,0.77,0.884,0.801,-6.339,0.0407,99.001,4
Finally Moving,Taking up Your Precious Time,Pretty Lights,2006-10-23,277975,56,0.382,0.735,0.555,0.856,0.0952,-8.84,0.0366,100.01,4
On & On,Baduizm,Erykah Badu,1997-01-01,226133,66,0.0396,0.762,0.403,0.0113,0.256,-10.423,0.158,80.476,4
Nightcall,Nightcall,Kavinsky,2010,258413,71,0.00842,0.532,0.874,0.012,0.452,-5.183,0.0482,91.038,4
Twice,Little Dragon,Little Dragon,2008-02-23,186186,0,0.974,0.395,0.197,0.00579,0.0803,-11.745,0.0331,137.828,4
The Vortex,Interstellar,Jens Buchert,2013-07-01,326055,23,0.152,0.596,0.601,0.907,0.0957,-10.745,0.0266,89.997,4
In The Waiting Line,Simple Things (Eastwest Release),Zero 7,2001,271520,0,0.76,0.561,0.33,0.134,0.106,-13.51,0.0268,79.01,4
Mandarine Girl,A More Hands,Lotus,2011-04-29,253515,8,0.137,0.592,0.689,0.877,0.1,-8.21,0.033,88.997,4
Porcelain,"Chill Del Sol, Vol. 2",Various Artists,2010-06-01,212106,19,0.000695,0.586,0.642,0.0385,0.137,-8.814,0.0288,95.016,4
I've Been Thinking,White People,Handsome Boy Modeling School,2004-09-01,324066,0,0.499,0.705,0.479,0.000425,0.114,-9.217,0.0767,80.009,4
Little Bit,Youth Novels,Lykke Li,2008-01-28,273426,41,0.158,0.819,0.736,0.00161,0.109,-6.504,0.0416,120.318,4
Tea Leaf Dancers,Reset EP,Flying Lotus,2007-10-01,192240,36,0.388,0.637,0.49,0.0322,0.363,-7.288,0.563,133.414,3
Love Dub,Narst / Love Dub,Cooly G,2009-06-22,215693,5,0.0637,0.54,0.527,0.777,0.119,-10.101,0.1,127.958,4
Adorn,Kaleidoscope Dream (Deluxe Version),Miguel,2012,193146,63,0.0543,0.625,0.576,4.07e-05,0.187,-5.693,0.175,179.063,4
Sleepless,Sleepless,Flume,2011-08-01,208493,0,0.0189,0.449,0.63,7.98e-05,0.103,-9.236,0.304,174.966,4
Down The Road,Tetra,C2C,2012-01-01,207186,51,0.0672,0.72,0.595,4.73e-05,0.0775,-6.109,0.0976,111.0,4
Litost,Love Songs Drug Songs,X Ambassadors,2013-01-01,321386,50,0.0703,0.456,0.459,0.000183,0.11,-8.416,0.0356,120.009,3
You Made It,The Outsider,DJ Shadow,2006-01-01,167120,15,0.00568,0.528,0.752,0.000317,0.215,-5.978,0.028,155.96,4
Voodoo Child (Starring Afu Ra) [Dj Premier Remix],Soulshine,DJ Cam,2002,222360,26,0.00126,0.811,0.679,3.73e-05,0.0667,-7.104,0.222,92.982,4
Telemiscommunications,> Album Title Goes Here <,deadmau5,2012-01-01,247755,29,0.662,0.469,0.367,0.0,0.0529,-15.232,0.143,90.016,4
Show Your Love,Lost & Found Compilation,DJ Cam,2010-01-10,251373,5,0.0583,0.645,0.601,0.0166,0.221,-8.153,0.0517,94.027,4
Scale It Back,"The Less You Know, The Better",DJ Shadow,2011-01-01,256955,0,0.051,0.633,0.661,0.00511,0.118,-8.234,0.0254,168.093,4
Redeemed,"The Less You Know, The Better",DJ Shadow,2011-01-01,266290,0,0.0574,0.622,0.831,0.816,0.223,-9.403,0.0413,119.514,4
Que Sera,Tales of the Forgotten Melodies,Wax Tailor,2005,164093,0,0.263,0.581,0.73,0.421,0.159,-5.038,0.107,165.843,4
Protection,Protection,Massive Attack,1994-09-26,471560,58,0.0162,0.577,0.421,0.124,0.0722,-13.142,0.0489,168.009,4
Only You,Halcyon,Ellie Goulding,2012-01-01,230888,33,0.0196,0.57,0.745,0.0,0.626,-4.567,0.0321,98.944,4
(Not So) Sad And Lonely,"The Less You Know, The Better",DJ Shadow,2011-01-01,269653,7,0.884,0.475,0.174,0.9,0.192,-16.336,0.0334,112.223,4
Listen,Reconstructed : The Best Of DJ Shadow (Deluxe Edition),DJ Shadow,2012-01-01,179880,0,0.0299,0.705,0.813,0.00123,0.033,-7.334,0.0317,112.003,4
I've Been Trying,"The Less You Know, The Better",DJ Shadow,2011-01-01,192626,15,0.588,0.544,0.674,0.00325,0.373,-10.107,0.0487,170.658,4
Ghostwriter,Deadringer: Deluxe,RJD2,2002,317933,60,0.0107,0.747,0.68,0.803,0.0964,-6.187,0.0346,93.804,4
Darkest (Dim),Creature Dreams,TOKiMONSTA,2011-05-13,309145,0,0.0592,0.519,0.551,0.437,0.368,-8.436,0.0333,86.83,4
Change Is Gonna Come,Filling up the City Skies (Disc 1),Pretty Lights,2008-10-30,371214,27,0.0426,0.584,0.905,0.584,0.38,-6.471,0.0437,107.011,4
Ask Your Friends,Passing by Behind Your Eyes,Pretty Lights,2009-10-06,323882,20,0.00323,0.666,0.754,0.834,0.0772,-8.575,0.04,146.017,4
Runnin',Labcabincalifornia (Deluxe Edition),The Pharcyde,1995-01-01,296266,63,0.0287,0.754,0.785,0.00144,0.319,-8.178,0.18,94.123,4
Cover My Eyes,La Roux,La Roux,2009,272440,0,0.165,0.696,0.661,0.0,0.078,-3.707,0.0259,108.003,4
Aqueous Transmission,Morning View,Incubus,2001,466560,0,0.00501,0.415,0.456,0.763,0.178,-12.082,0.0352,151.937,4
Massage Situation,Reset EP,Flying Lotus,2007-10-01,167173,46,0.0108,0.603,0.606,0.00157,0.108,-5.06,0.0688,93.06,4
Closer,Change It All,Goapele,2002,228920,0,0.448,0.715,0.429,0.0223,0.102,-6.476,0.0315,93.006,4
Intro,xx,The xx,2009-08-16,127920,1,0.459,0.617,0.778,0.925,0.128,-8.871,0.027,100.363,4
Hell Is Round The Corner,Maxinquaye,Tricky,1995-01-01,227066,0,0.304,0.55,0.535,0.00605,0.193,-12.269,0.193,119.895,4
Crystalised (The Neon Lights Remix),Crystalised,The xx,2010-10-11,225728,0,0.0604,0.725,0.478,0.0109,0.0428,-6.933,0.066,100.012,4
Fiction,Coexist,The xx,2012-09-05,176480,0,0.695,0.786,0.362,0.408,0.0897,-13.785,0.0373,115.022,4
Basic Space,xx,The xx,2009-08-16,188120,0,0.21,0.94,0.208,0.085,0.105,-15.235,0.0853,115.872,4
Press Snooze,Live at Low End Theory,Daedelus,2008-01-22,205693,0,0.189,0.638,0.701,0.633,0.198,-12.067,0.0484,139.974,4
You Know You Like It,Body Music (Deluxe),AlunaGeorge,2013-01-01,202338,0,0.113,0.726,0.63,0.000112,0.364,-9.351,0.166,91.981,4
Breathe,genetic world,Télépopmusik,2001-04-30,296226,0,0.421,0.687,0.646,0.41,0.362,-13.639,0.0462,113.993,4
Motion,Wander/Wonder,Balam Acab,2011-08-28,243140,0,0.321,0.493,0.714,0.842,0.111,-10.267,0.0715,114.002,4
Wicked Games,Trilogy,The Weeknd,2012-11-13,323746,74,0.00959,0.658,0.591,5.27e-06,0.325,-5.197,0.0309,114.078,4
Touch,With U,Holy Other,2011-06-06,255443,0,0.115,0.637,0.571,0.597,0.135,-7.548,0.0409,80.211,4
Houstatlantavegas,So Far Gone,Drake,2009-01-01,290426,0,0.343,0.631,0.587,0.0044,0.205,-9.439,0.0622,67.648,4
Runnin Away For Good,The Drake LP,Drake,2005-06-09,292666,1,0.25,0.799,0.463,0.303,0.165,-7.481,0.113,100.055,4
Since I Left You,Since I Left You,The Avalanches,2000-01-01,261000,0,0.237,0.516,0.916,0.0,0.636,-7.255,0.0644,102.779,4
"Drumming Song - MTV Unplugged, 2012",MTV Presents Unplugged: Florence + The Machine,Florence + The Machine,2012-01-01,283813,34,0.721,0.441,0.595,0.0,0.778,-5.354,0.0311,98.387,4
Get Free (feat. Amber Coffman),Free The Universe Deluxe,Major Lazer,2013-03-15,291162,0,0.14,0.525,0.538,0.117,0.095,-9.366,0.0783,175.953,4
No Love,Little Dragon,Little Dragon,2008-02-23,266186,0,0.296,0.773,0.263,0.126,0.139,-8.879,0.0574,90.687,4
The Reeling - Calvin Harris Remix,Manners,Passion Pit,2009,382560,0,0.00242,0.72,0.863,0.0349,0.244,-7.214,0.0519,124.956,4
Inhaler,Collected,Hooverphonic,1996,312093,1,0.000706,0.52,0.587,0.358,0.155,-10.471,0.0366,173.964,4
Foreign Language - Flight Facilities Extended Mix,Foreign Language (Remixes),Flight Facilities,2011-08-29,359013,0,0.0766,0.842,0.642,0.000192,0.0232,-8.362,0.0622,124.009,4
Canoe Canoa,Queue For Love,Populous,2005-05-02,177666,27,0.0553,0.712,0.467,0.448,0.0852,-8.632,0.0342,99.986,4
Don't Let Me Down (feat. Cat Martin),Miracle,Blackmill,2011-12-21,407439,41,0.00232,0.467,0.824,0.285,0.0933,-7.893,0.0381,164.988,4
Enter The Machine,The Sauce,PANTyRAiD,2009-09-21,330244,32,0.0294,0.882,0.361,0.875,0.307,-6.679,0.278,143.982,4
My Winter Vacation,Queue For Love,Populous,2005-05-02,273253,5,0.106,0.436,0.537,0.0522,0.774,-14.77,0.0797,91.031,4
Nothing Owed,Dial 'M' for Monkey,Bonobo,2003-06-17,376533,40,0.362,0.641,0.414,0.833,0.25,-11.95,0.0432,90.007,4
Organ Donor,Endtroducing.....,DJ Shadow,1996-09-16,117240,0,0.848,0.597,0.576,0.759,0.171,-7.141,0.0322,106.181,4
Sleepyhead,Manners,Passion Pit,2009,174760,65,0.0892,0.568,0.719,1.84e-06,0.233,-5.406,0.0354,106.036,4
Trigger Hippie,Who Can You Trust?,Morcheeba,1996-09-20,332759,50,0.0758,0.628,0.625,0.645,0.48,-9.224,0.0465,172.154,4
Undenied,Portishead,Portishead,1997-01-01,260040,0,0.457,0.304,0.285,9.92e-06,0.0936,-8.72,0.0353,147.718,4
Islands,xx,The xx,2009-08-16,160720,0,0.74,0.871,0.472,0.286,0.145,-11.077,0.0756,124.04,4
All I Need (feat. Beth Hirsch),Moon Safari,Air,1998-01-14,268306,44,0.878,0.327,0.425,0.000873,0.18,-11.577,0.027,93.946,4
Bag Lady,Mama's Gun,Erykah Badu,2000-10-31,348893,55,0.365,0.724,0.416,0.0,0.0969,-8.964,0.0841,151.181,4
Bitter Sweet Symphony,Urban Hymns (Deluxe / Remastered 2016),The Verve,1997-09-29,357266,0,0.0336,0.362,0.911,0.0,0.466,-5.966,0.049,171.112,4
Camel,Los Angeles,Flying Lotus,2008-07-09,142893,36,0.0132,0.699,0.926,0.2,0.311,-6.142,0.285,84.863,4
Crystalised (Dark Sky Remix),Crystalised,The xx,2010-10-11,295024,0,0.0749,0.734,0.571,0.728,0.138,-7.307,0.0542,139.928,4
Don't Let Me Down (feat. Cat Martin),Miracle,Blackmill,2011-12-21,407439,41,0.00232,0.467,0.824,0.285,0.0933,-7.893,0.0381,164.988,4
Electric Relaxation,The Anthology,A Tribe Called Quest,1999-10-26,226133,67,0.184,0.866,0.534,0.266,0.0929,-9.201,0.229,98.243,4
Empire Ants (feat. Little Dragon),Plastic Beach,Gorillaz,2010-03-03,283573,70,0.181,0.601,0.772,0.0543,0.0928,-4.137,0.031,99.445,4
Eyes on Fire,Life Of A Ghost,Blue Foundation,2007-09-24,302826,66,0.67,0.544,0.383,0.00204,0.125,-10.143,0.0334,145.025,4
Feel It All Around,Life Of Leisure,Washed Out,2009-09-08,192080,0,0.000163,0.362,0.752,0.677,0.0678,-4.589,0.0547,172.241,4
Get The Money,Beba,PANTyRAiD,2009-06-22,341399,38,0.223,0.784,0.417,0.852,0.107,-8.944,0.102,159.984,4
Ghost Hardware,Untrue,Burial,2007-11-05,293093,9,0.258,0.551,0.865,0.845,0.282,-8.71,0.164,136.296,4
Hawaii,Summer Heart,Blackbird Blackbird,2010-07-08,128276,0,0.569,0.627,0.746,0.772,0.19,-8.711,0.0469,102.024,4
Jupiter,Tourist,Tourist,2012-03-12,269571,0,0.049,0.28,0.897,0.0534,0.356,-9.433,0.543,205.984,4
Let It Be (feat. Veela),Miracle,Blackmill,2011-12-21,363433,52,0.0134,0.518,0.584,0.0215,0.0964,-7.951,0.032,139.936,4
Lost In The World,My Beautiful Dark Twisted Fantasy,Kanye West,2010-11-22,256586,64,0.115,0.608,0.746,0.0087,0.427,-5.249,0.184,117.072,4
Lucid Truth,Miracle,Blackmill,2011-12-21,278147,43,0.0402,0.641,0.913,4.43e-06,0.116,-6.548,0.0346,139.978,4
Master of None,Beach House,Beach House,2006,199413,0,0.648,0.493,0.351,0.55,0.0939,-15.24,0.026,86.49,4
Miracle,Miracle,Blackmill,2011-12-21,356091,48,0.184,0.541,0.586,0.681,0.128,-10.596,0.0283,138.014,4
Organ Donor,Endtroducing.....,DJ Shadow,1996-09-16,117240,0,0.848,0.597,0.576,0.759,0.171,-7.141,0.0322,106.181,4
Ritual Union,Ritual Union,Little Dragon,2011-07-25,211266,4,0.0375,0.695,0.729,0.00625,0.292,-4.435,0.0324,144.035,4
She Just Likes to Fight,There Is Love in You (Expanded Edition),Four Tet,2010-01-25,281303,0,0.788,0.732,0.504,0.828,0.0996,-11.647,0.0302,118.111,4
Smile,genetic world,Télépopmusik,2001-04-30,241560,0,0.781,0.596,0.446,0.626,0.562,-14.22,0.0285,133.988,4
The Time We Lost Our Way,The Cosmic Game,Thievery Corporation,2005-02-22,251706,20,0.677,0.736,0.423,0.656,0.065,-7.357,0.0332,88.015,4
Triptango,Trip to the Moon,Tripssono,2014-04-04,240920,11,0.0838,0.77,0.678,0.676,0.149,-9.087,0.0491,99.982,4
Unspoken,Rounds,Four Tet,2003-03-05,571000,33,0.0264,0.521,0.569,0.672,0.272,-6.924,0.0325,165.1,4
White Flag,Life For Rent,Dido,2003,240040,69,0.347,0.509,0.537,7.29e-06,0.0805,-6.834,0.0384,170.03,4
Wildfire,SBTRKT,SBTRKT,2011-06-27,201000,0,0.0308,0.835,0.481,0.000501,0.0896,-7.188,0.387,139.581,4
Window Seat,New Amerykah Part Two: Return Of The Ankh,Erykah Badu,2010-03-30,289720,57,0.648,0.643,0.535,0.00213,0.0766,-6.795,0.0941,82.193,4
You Got Me,Things Fall Apart,The Roots,1999-02-23,259306,65,0.151,0.729,0.442,0.0,0.189,-8.106,0.285,81.029,4
Young Folks,Writer's Block,Peter Bjorn and John,2006-01-01,276693,75,0.0164,0.699,0.812,0.000763,0.105,-6.005,0.0377,138.185,4
Punching In A Dream,"Passive Me, Aggressive You",The Naked And Famous,2010,238133,61,0.00201,0.473,0.883,0.000967,0.142,-3.65,0.047,115.048,4
Dub In Ya Mind,Simplicity 2000,Afterlife,1999-01-01,346760,32,0.00951,0.719,0.649,0.771,0.118,-8.884,0.0585,79.996,4
The Dead Sea Scrolls,The Dead Sea Scrolls,Fort Fairfield,2010-02-28,240001,9,0.593,0.64,0.494,0.929,0.111,-14.224,0.0393,91.995,4
Don't Look Back - Fug Remix,Quiet Letters,Bliss,2005-08-02,308813,22,0.247,0.753,0.425,0.811,0.13,-9.468,0.0661,98.004,4
Moon Fever,Le voyage dans la lune,Air,2012-02-06,214257,37,0.984,0.358,0.137,0.838,0.096,-21.043,0.0387,120.107,4
Lost Where I Belong - Flying Lotus Remix,Lost Where I Belong,Andreya Triana,2010-04-04,232296,0,0.00365,0.292,0.876,0.0153,0.244,-7.403,0.306,103.587,3
Kimmi In a Rice Field - Balam Acab remix,Kimmi In a Rice Field / Bad Street Remixes,Mr Twin Sister,2011-12-12,199333,8,0.378,0.559,0.552,0.747,0.135,-11.645,0.0398,121.994,4
Maximalist,Cerulean,Baths,2010-06-07,199680,0,0.00124,0.761,0.715,0.409,0.124,-7.52,0.233,94.989,4
Building Steam With A Grain Of Salt,Endtroducing.....,DJ Shadow,1996-09-16,399026,0,0.442,0.614,0.833,0.934,0.0923,-9.209,0.0297,164.717,4
The Garden,The Audience's Listening (U.S. Version),Cut Chemist,2006-07-10,375546,43,0.0535,0.727,0.831,0.132,0.0566,-5.553,0.0371,101.789,4
Mastermind,Deltron 3030,Deltron 3030,2000,214306,53,0.00224,0.741,0.657,0.00756,0.0825,-9.589,0.0374,94.211,4
Building Steam With A Grain Of Salt,Endtroducing.....,DJ Shadow,1996-09-16,399026,0,0.442,0.614,0.833,0.934,0.0923,-9.209,0.0297,164.717,4
Far Nearer,Far Nearer,Jamie xx,2011,410577,0,0.493,0.61,0.426,0.854,0.108,-11.538,0.147,126.975,4
Blood Red - Original Mix,Feed Me's Big Adventure,Feed Me,2010,350807,0,0.0913,0.653,0.879,0.186,0.129,-7.069,0.0571,139.951,4
Mages Sages II (prod. Flying Lotus),SomeOthaShip,Georgia Anne Muldrow,2010-02-16,187400,15,0.0804,0.466,0.867,0.0,0.142,-6.275,0.304,87.794,4
Levitate,Levitate,Paper Diamond,2011-01-25,200014,22,0.000478,0.525,0.8,0.429,0.319,-11.484,0.122,80.032,4
Afro Blue,Black Radio (Bonus Tracks),Robert Glasper,2012-02-22,307626,27,0.0291,0.775,0.571,0.0882,0.0941,-8.097,0.0342,97.491,4
Feeling Better,Dreaming Of A Bigger Life,Michal Menert,2010-06-09,336653,25,0.403,0.662,0.69,0.000353,0.21,-4.962,0.0337,107.0,4
Untrust Us,Crystal Castles,Crystal Castles,2008-03-16,186373,0,0.0429,0.604,0.823,0.128,0.117,-5.389,0.0276,125.876,4
Evil Beauty,Reach For Glory,Blackmill,2011-02-28,228004,45,0.337,0.652,0.581,0.000101,0.0857,-8.511,0.0353,139.982,4
Long Distance,Long Distance,Fred V & Grafix,2011-06-13,335531,28,8.12e-05,0.407,0.914,0.233,0.186,-4.531,0.0471,174.064,4
Show You - Dubba Jonny Remix,InContext EP,InContext,2010-06-29,294857,0,7.41e-05,0.595,0.746,0.743,0.0766,-9.519,0.0355,139.976,4
Do I See Color,Do I See Color - Single,Adventure Club,2012-02-14,231267,36,0.00024,0.586,0.958,0.581,0.365,-4.013,0.0517,139.956,4
Epiphany,Epiphany,TwoThirds,2011-09-26,367618,0,0.0126,0.834,0.76,0.823,0.0318,-6.676,0.0729,128.005,4
Don't Move,Nightlife,Phantogram,2011,258186,0,7.19e-05,0.558,0.642,0.00746,0.201,-5.206,0.0321,99.977,4
The Bad In Each Other,Metals,Feist,2011-01-01,284506,37,0.196,0.404,0.629,0.0393,0.125,-5.315,0.0487,132.407,3
Go Outside,Cults,Cults,2011-05-23,203066,53,0.122,0.366,0.704,0.939,0.345,-6.758,0.0326,77.473,4
You,Lucky Shiner,Gold Panda,2010-01-01,216373,22,0.00108,0.506,0.952,0.847,0.343,-4.822,0.0929,179.839,4
Astro Dub,"Reggae On The Rocks: Voodoo, Sacraments, Oddities, & Other Holy Anthems",Various Artists,1999-06-15,166560,0,0.0101,0.449,0.638,0.854,0.948,-12.81,0.0816,73.637,4
Pursuit Of Happiness (Nightmare),Man On The Moon: The End Of Day,Kid Cudi,2009-09-15,295293,74,0.484,0.63,0.605,9.29e-05,0.298,-8.951,0.0414,115.277,4
Hands On The Wheel,Hands On The Wheel,ScHoolboy Q,2012-01-01,197800,58,0.021,0.65,0.859,0.0,0.0986,-4.54,0.0957,127.828,4
Get Free (feat. Amber Coffman),Free The Universe Deluxe,Major Lazer,2013-03-15,291162,0,0.14,0.525,0.538,0.117,0.095,-9.366,0.0783,175.953,4
New Soul,Yael Naim,David Donatien,2007-10-22,225105,0,0.748,0.582,0.371,9.19e-05,0.122,-8.519,0.0525,200.085,4
Let Her Go,All The Little Lights,Passenger,2012,252866,2,0.385,0.509,0.538,0.0,0.104,-7.335,0.0572,75.089,4
Stolen Dance,Sadnecessary,Milky Chance,2014-06-20,313684,74,0.427,0.885,0.581,0.000204,0.0759,-8.813,0.0378,114.016,4
I Know There's Gonna Be (Good Times) [feat. Popcaan],I Know There's Gonna Be (Good Times) [feat. Popcaan],Young Thug,2015-08-28,213622,0,0.124,0.632,0.592,0.0,0.53,-9.735,0.162,89.522,4
Hold Back The River,Chaos And The Calm,James Bay,2014-12-15,238746,64,0.0526,0.715,0.715,0.0,0.0936,-7.364,0.0904,134.923,4
Are You With Me - Radio Edit,Less Is More,Lost Frequencies,2016-10-21,138013,65,0.262,0.763,0.608,2.5e-05,0.12,-8.1,0.035,121.02,4
So High (feat. Ghost Loft),Blacc Hollywood (Deluxe),Wiz Khalifa,2014-08-19,249287,66,0.118,0.628,0.629,0.0,0.102,-4.829,0.0485,157.99,4
It's Not Unusual,Along Came Tom Jones,Tom Jones,1965-05-01,119800,0,0.571,0.346,0.716,0.0,0.189,-10.001,0.0735,184.499,4
Scars To Your Beautiful,Know-It-All (Deluxe),Alessia Cara,2015-11-13,230226,17,0.0285,0.573,0.739,0.0,0.111,-5.74,0.129,97.085,4
Lost Boy,Safe Haven,Ruth B.,2017-05-05,276066,68,0.963,0.586,0.128,0.0,0.0858,-9.297,0.0496,123.498,4
Burning House,Untamed,Cam,2015-12-11,231333,64,0.887,0.728,0.253,1.11e-05,0.133,-8.427,0.0304,140.923,4
Little Wonders - Radio Version,Cradlesong,Rob Thomas,2009-06-26,225506,27,0.0298,0.268,0.765,0.0,0.0852,-4.891,0.0419,167.22,4
Carry You,I'm Wide Awake,Jeffrey James,2014-03-04,204693,19,0.66,0.566,0.311,0.00633,0.182,-11.14,0.047,75.017,4
Lose It,Oh Wonder,Oh Wonder,2015-09-04,229934,58,0.725,0.52,0.329,1.31e-05,0.333,-9.337,0.0381,87.857,4
Willow,Under the Willow Tree,Jasmine Thompson,2013-10-20,209781,0,0.83,0.324,0.355,7.12e-05,0.0805,-8.404,0.0318,170.168,3
Salvation,English Rain,Gabrielle Aplin,2013-05-13,248506,50,0.605,0.379,0.267,0.00322,0.152,-8.981,0.0293,135.198,4
