0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
Seasons Of Love (Glee Cast Version),The Quarterback,Glee Cast,2013-10-15,184480,47,0.618,0.605,0.507,1.92e-06,0.122,-6.354,0.0259,89.033,4
Romantic - NOTD Remix,From A Distance,Stanaj,2017-01-27,184840,0,0.218,0.746,0.631,0.0,0.222,-7.968,0.231,104.047,4
Sweet Creature,Harry Styles,Harry Styles,2017-05-12,224866,77,0.746,0.427,0.262,0.0,0.068,-8.541,0.0276,104.085,4
Malibu,Younger Now,Miley Cyrus,2017-09-29,231906,77,0.0767,0.573,0.781,2.64e-05,0.0813,-6.406,0.0555,139.934,4
Latch,Settle,Disclosure,2013-01-01,255631,2,0.0159,0.503,0.727,9.45e-05,0.0895,-5.456,0.167,121.985,4
Blueberry Yum Yum,The Red Light District,Ludacris,2004-01-01,235093,60,0.0368,0.962,0.637,0.022,0.156,-5.553,0.106,126.707,4
The Potion,The Red Light District,Ludacris,2004-01-01,234973,51,0.897,0.664,0.662,0.000163,0.107,-6.308,0.401,97.733,4
1980,Dirt Nasty,Dirt Nasty,2008-05-06,186813,42,0.106,0.792,0.682,0.0,0.19,-7.468,0.224,120.079,4
Thugz Mansion - 7 Remix,Better Dayz,2Pac,2002-01-01,247600,62,0.299,0.703,0.639,0.0,0.139,-6.183,0.281,87.908,4
Pound Cake / Paris Morton Music 2,Nothing Was The Same (Deluxe),Drake,2013-01-01,433800,0,0.139,0.521,0.762,1.11e-05,0.114,-6.75,0.534,164.289,4
Faded,Careless World: Rise Of The Last King,Tyga,2012-01-01,206666,58,0.0103,0.831,0.667,0.0,0.35,-8.438,0.188,95.073,4
All I Need (One Mo Drank) (feat. K Camp),All I Need (One Mo Drank) (feat. K Camp),Juicy J,2015-03-23,259760,50,0.427,0.8,0.478,0.0,0.134,-7.874,0.181,135.957,4
Poppin' My Collar (feat. Project Pat),Most Known Unknown (New Package-Explicit),Three 6 Mafia,2006-06-20,176880,58,0.354,0.729,0.795,0.0,0.536,-4.579,0.144,146.747,4
Sippin On Some Syrup (feat. UGK (Underground Kingz) & Project Pat),Most Known Hits,Three 6 Mafia,1997,261133,35,0.00882,0.939,0.859,0.0,0.102,-4.131,0.104,136.025,4
Welcome To Jamrock,Welcome to Jamrock,Damian Marley,2005-01-01,213200,67,0.0208,0.836,0.661,0.0,0.449,-6.502,0.338,76.71,4
Juicy - 2005 Remaster,Ready to Die (The Remaster),The Notorious B.I.G.,1994-09-13,302760,76,0.47,0.889,0.818,0.0,0.179,-4.639,0.253,96.063,4
Who Shot Ya? - 2005 Remaster,Ready to Die (The Remaster),The Notorious B.I.G.,1994-09-13,319360,67,0.256,0.831,0.682,0.0,0.494,-5.697,0.238,91.771,4
Air Force Ones,Nellyville,Nelly,2002-06-25,304000,62,0.0847,0.784,0.459,0.0,0.079,-9.74,0.317,164.062,4
Rubber Band Man,Trap Muzik,T.I.,2003-08-18,347506,53,0.141,0.601,0.768,0.0,0.482,-5.712,0.386,152.45,4
Blunt Blowin,Tha Carter IV (Deluxe),Lil Wayne,2011-01-01,312960,0,0.00222,0.721,0.738,0.0,0.224,-5.682,0.0649,135.988,4
3 Peat,Tha Carter III,Lil Wayne,2008-06-10,199426,57,0.00112,0.769,0.66,0.0,0.078,-7.37,0.33,153.092,4
Lemonade,The State vs. Radric Davis (Deluxe),Gucci Mane,2009-12-04,246013,59,0.643,0.741,0.658,3.43e-06,0.307,-7.758,0.0853,142.057,4
Who Do You Love?,My Krazy Life (Deluxe),YG,2014-01-01,233506,3,0.0281,0.676,0.415,0.0,0.0915,-9.752,0.508,193.206,4
You Broke,You Broke,YG,2013-01-01,209786,0,0.00229,0.913,0.49,0.0,0.136,-9.409,0.191,92.499,4
Jumpman,What A Time To Be Alive,Drake,2015-09-20,205879,72,0.0559,0.852,0.553,0.0,0.332,-7.286,0.187,142.079,4
Antidote,Rodeo (Expanded Edition),Travis Scott,2015-09-04,262693,73,0.00767,0.713,0.526,0.000148,0.124,-5.046,0.032,131.05,4
Sitting Pretty (feat. Wiz Khalifa),Free TC,Ty Dolla $ign,2015-11-13,206373,0,0.231,0.737,0.44,0.0,0.103,-9.888,0.137,111.869,4
Night Job,Too High To Riot,Bas,2016-01-16,194226,60,0.0611,0.812,0.623,0.0,0.111,-7.002,0.343,119.883,4
Housewives,Revenge Of The Dreamers II,Dreamville,2015-01-01,196160,41,0.0403,0.552,0.661,1.12e-05,0.381,-6.263,0.256,179.725,3
$ave Dat Money (feat. Fetty Wap & Rich Homie Quan),Professional Rapper,Lil Dicky,2015-07-31,290835,0,0.114,0.858,0.697,0.0,0.224,-5.361,0.23,98.012,4
1Hunnid,Only Way Is Up (Deluxe),K CAMP,2014-09-04,215573,54,0.0946,0.785,0.413,0.0,0.126,-11.84,0.151,87.529,4
Too Rich For The Bitch,Too Rich For The Bitch,50 Cent,2015-12-18,181000,0,0.269,0.843,0.419,0.0,0.13,-7.633,0.254,128.025,4
Winning (feat. Wiz Khalifa),Canal Street Confidential (Deluxe Edition),Curren$y,2015-12-04,225422,29,0.256,0.792,0.422,0.0,0.116,-8.509,0.0488,113.976,4
U Mad,U Mad,VIC MENSA,2015-04-20,299800,57,0.0121,0.723,0.585,0.0,0.325,-6.496,0.0471,134.071,4
Bake Sale (feat. Travis Scott),Khalifa,Wiz Khalifa,2016-02-05,238530,49,0.196,0.855,0.522,0.0,0.1,-5.54,0.226,139.917,4
Weekend (feat. Miguel),GO:OD AM,Mac Miller,2015-09-18,208080,77,0.47,0.843,0.435,0.0,0.147,-8.442,0.178,120.058,4
New Level (feat. Future),ALWAYS STRIVE AND PROSPER,A$AP Ferg,2016-06-22,264973,57,0.0344,0.734,0.703,0.0,0.162,-1.69,0.132,121.08,4
Order More (feat. Starrah),When It's Dark Out,G-Eazy,2015-12-04,208826,52,0.108,0.895,0.437,0.0,0.0929,-8.989,0.357,140.014,4
Low Life (feat. The Weeknd),EVOL,Future,2016-04-13,313546,74,0.337,0.722,0.331,0.282,0.146,-7.789,0.0726,143.961,4
Uber Everywhere,Uber Everywhere,MadeinTYO,2016-02-26,153428,59,0.0542,0.779,0.455,0.0,0.177,-15.025,0.28,140.181,4
What They Want,There's Really A Wolf,Russ,2017-05-05,165853,72,0.484,0.71,0.404,0.0,0.0953,-10.04,0.379,139.553,4
Star67,If You're Reading This It's Too Late,Drake,2015-02-12,294973,61,0.747,0.521,0.392,8.81e-06,0.198,-7.88,0.17,91.939,4
Cali Sunshine,LAX,The Game,2008-01-01,273173,0,0.162,0.62,0.868,0.0,0.361,-4.068,0.318,79.331,4
Church,Jesus Piece (Deluxe),The Game,2012-01-01,367066,0,0.0447,0.812,0.556,0.0,0.125,-7.901,0.313,138.056,4
Bitch Please,No Limit Top Dogg,Snoop Dogg,1999-01-01,234533,62,0.00838,0.869,0.697,0.0,0.297,-4.639,0.187,95.03,4
Gangsta Nation,Terrorist Threats,Westside Connection,2003-12-09,293053,67,0.127,0.843,0.7,0.0,0.876,-3.249,0.26,95.05,4
All The Way Up (Remix),All The Way Up (Remix) (feat. French Montana & Infared) - Single,Fat Joe,2016-05-27,284830,60,0.097,0.564,0.717,0.0,0.493,-6.403,0.397,117.489,5
Bitch Please II,The Marshall Mathers LP,Eminem,2000-05-23,288200,72,0.0783,0.918,0.586,0.0,0.145,-2.89,0.133,95.517,4
Fire Squad,2014 Forest Hills Drive,J. Cole,2014-12-09,288200,2,0.28,0.516,0.738,0.0,0.621,-7.209,0.414,175.427,4
King of Everything,King of Everything,Wiz Khalifa,2015-10-16,222179,55,0.0294,0.758,0.756,0.0,0.0906,-5.059,0.138,145.068,4
Ooh Ahh (My Life Be Like) [Liquid Beats Remix] (feat. Tobymac),The Art of Transformation,Grits,2004-05-11,236906,0,0.193,0.77,0.773,5.16e-05,0.366,-7.746,0.186,98.988,4
What I Got,Sublime,Sublime,1996-07-30,171066,48,0.0128,0.799,0.696,0.000333,0.331,-7.513,0.0859,95.637,4
Baby Blue (feat. Chance the Rapper),Mr. Wonderful,Action Bronson,2015-03-23,280160,62,0.247,0.828,0.487,1.86e-05,0.136,-6.142,0.0343,85.027,4
Pull The Trigger,There's Really A Wolf,Russ,2017-05-05,156560,63,0.305,0.623,0.651,0.0,0.101,-6.988,0.345,82.078,4
Still Here,Views,Drake,2016-05-06,189853,65,0.0258,0.834,0.433,0.0,0.633,-9.607,0.174,133.938,3
One Night,Lil Boat,Lil Yachty,2016-07-05,243269,66,0.345,0.764,0.475,0.0,0.14,-12.618,0.114,129.974,4
Champions,Champions,Various Artists,2016-06-10,334253,66,0.0623,0.692,0.774,0.0,0.873,-2.48,0.0876,134.952,4
MY PYT,Shine,Wale,2017-04-28,236866,51,0.0139,0.554,0.481,0.0,0.0787,-9.823,0.329,191.991,4
"Wat U Mean (Aye, Aye, Aye)","Wat U Mean (Aye, Aye, Aye)",Dae Dae,2016-03-04,181739,52,0.07,0.923,0.599,1.23e-06,0.0951,-4.888,0.238,138.024,4
New Bae,There's Alot Going On,VIC MENSA,2016-06-03,261066,42,0.27,0.861,0.521,0.0,0.133,-4.735,0.151,105.069,4
A-Team,A-Team,Travis Scott,2016-02-06,176640,60,0.0485,0.626,0.526,0.00627,0.107,-4.112,0.0452,127.977,4
Waves,The Life Of Pablo,Kanye West,2016-06-10,181573,73,0.0528,0.557,0.586,7.33e-06,0.339,-4.57,0.0382,96.091,4
No Problem (feat. Lil Wayne & 2 Chainz),Coloring Book,Chance the Rapper,2016-05-27,304606,68,0.156,0.652,0.795,0.0,0.123,-5.192,0.174,135.018,4
Figure it Out (feat. Kanye West & Nas),Figure it Out (feat. Kanye West & Nas),French Montana,2016-05-06,240066,43,0.121,0.652,0.824,0.0,0.181,-4.798,0.118,84.015,4
Don't Mind,Don't Mind,Kent Jones,2016-04-25,198236,63,0.0235,0.464,0.771,0.0,0.063,-4.503,0.336,158.777,4
Famous,The Life Of Pablo,Kanye West,2016-06-10,196040,73,0.0711,0.465,0.735,0.0,0.0975,-3.715,0.117,173.935,4
Father Stretch My Hands Pt. 1,The Life Of Pablo,Kanye West,2016-06-10,135920,82,0.118,0.724,0.573,0.0,0.538,-4.113,0.0549,113.088,4
Pt. 2,The Life Of Pablo,Kanye West,2016-06-10,130293,67,0.552,0.674,0.752,0.0,0.787,-4.073,0.333,145.076,4
THat Part,Blank Face LP,ScHoolboy Q,2016-07-08,313573,63,0.0855,0.927,0.535,0.0,0.136,-7.59,0.0911,112.96,4
Broccoli (feat. Lil Yachty),Big Baby DRAM,DRAM,2016-10-21,225205,62,0.236,0.886,0.525,0.0,0.057,-7.39,0.131,145.99,4
pick up the phone,Birds In The Trap Sing McKnight,Travis Scott,2016-09-16,252256,71,0.114,0.711,0.739,0.0,0.226,-3.804,0.129,136.919,4
Wicked,EVOL,Future,2016-04-13,173346,60,0.00191,0.718,0.679,0.0104,0.385,-5.899,0.0706,157.97,4
1st Day out Tha Feds,Everybody Looking,Gucci Mane,2016-07-22,184400,43,0.00122,0.87,0.427,0.000274,0.114,-6.711,0.0694,138.013,4
Paul Revere,Licensed To Ill,Beastie Boys,1986-11-15,220840,59,0.0161,0.883,0.553,0.0,0.228,-13.232,0.944,91.753,4
Fight For Your Right,Licensed To Ill,Beastie Boys,1986-11-15,208653,70,0.00757,0.503,0.858,0.00234,0.0803,-6.296,0.0657,133.615,5
No Sleep Till Brooklyn,Licensed To Ill,Beastie Boys,1986-11-15,246933,67,0.122,0.712,0.691,0.0,0.0538,-8.157,0.128,97.022,4
Vice City (feat. Black Hippy),90059,Jay Rock,2015-09-11,283751,54,0.156,0.844,0.553,1.32e-06,0.0816,-7.284,0.356,114.939,4
Digits,Slime Season 3,Young Thug,2016-03-25,176386,67,0.0325,0.769,0.632,0.0,0.116,-4.228,0.0537,131.932,4
THat Part - Black Hippy Remix,THat Part (Black Hippy Remix),ScHoolboy Q,2016-07-16,288525,52,0.139,0.892,0.548,0.0,0.114,-8.449,0.33,112.962,4
Needed Me,ANTI,Rihanna,2016-01-28,191600,0,0.11,0.671,0.314,0.0,0.0825,-8.091,0.244,110.898,4
DOPE,DOPE,T.I.,2016-05-16,271000,36,0.00949,0.654,0.818,0.0,0.0652,-4.944,0.296,94.971,4
I Got the Keys (feat. Jay-Z & Future),Major Key,DJ Khaled,2016-08-05,219758,45,0.00287,0.686,0.623,0.00145,0.219,-3.425,0.13,140.171,4
Pull Up (feat. Lil Uzi Vert),Pull Up (feat. Lil Uzi Vert),Wiz Khalifa,2016-05-25,207391,54,0.0178,0.852,0.764,0.0,0.336,-4.283,0.0631,132.981,4
Drug Dealers Anonymous,Drug Dealers Anonymous,Pusha T,2016-06-23,253786,54,0.318,0.558,0.864,0.0,0.123,-5.1,0.43,152.804,4
MFN Right - Remix,MFN Right (Remix),2 Chainz,2016-05-20,226240,40,0.0146,0.894,0.327,8.59e-05,0.0938,-9.463,0.423,140.005,4
Why You Always Hatin?,Still Brazy (Deluxe),YG,2016-06-17,196600,3,0.0392,0.926,0.336,0.0,0.138,-9.326,0.594,92.995,4
For Free (feat. Drake),Major Key,DJ Khaled,2016-08-05,183695,57,0.0173,0.916,0.571,1.11e-06,0.153,-8.241,0.2,103.521,4
Back on Road,Everybody Looking,Gucci Mane,2016-07-22,149080,54,0.329,0.833,0.673,0.0,0.136,-6.981,0.315,148.019,4
Tiimmy Turner,Tiimmy Turner,Desiigner,2016-07-22,239853,69,0.174,0.603,0.725,0.0,0.0786,-3.054,0.0393,122.803,4
No Shopping,No Shopping,French Montana,2016-07-16,227727,0,0.0125,0.895,0.49,0.00101,0.142,-10.31,0.251,83.508,4
Pussy Print (feat. Kanye West),Everybody Looking,Gucci Mane,2016-07-22,215373,47,0.212,0.921,0.373,0.0,0.105,-11.513,0.328,125.981,4
Who Gon Stop Me,Watch The Throne (Deluxe),JAY-Z,2011-08-08,256706,10,0.0408,0.594,0.73,0.000164,0.715,-4.638,0.159,133.88,4
This Is What You Came For,This Is What You Came For,Calvin Harris,2016-04-29,222160,81,0.199,0.631,0.927,0.119,0.148,-2.787,0.0332,123.962,4
Don't Let Me Down (feat. Daya),The Chainsmokers- Japan Special Edition,The Chainsmokers,2016-08-10,208053,42,0.16,0.542,0.859,0.00466,0.137,-5.651,0.197,159.797,4
Get High,Block Wars,The Game,2016-07-29,139744,0,0.00527,0.782,0.432,1.14e-06,0.138,-10.155,0.298,98.004,4
Waybach,Everybody Looking,Gucci Mane,2016-07-22,213626,36,0.0136,0.842,0.301,0.0,0.121,-7.318,0.206,129.009,4
No English (feat. Travis Scott),No English (feat. Travis Scott),Juicy J,2016-06-17,217026,36,0.00186,0.804,0.632,0.000134,0.0667,-8.018,0.0726,137.994,4
X (feat. Future),Savage Mode,21 Savage,2016-07-15,258880,72,0.373,0.835,0.413,0.00133,0.101,-9.81,0.396,149.004,4
Dang! (feat. Anderson .Paak),The Divine Feminine,Mac Miller,2016-09-16,305350,73,0.00826,0.836,0.67,0.000355,0.0837,-6.907,0.23,107.018,4
FDT - Pt. 2,FDT (Pt. 2),YG,2016-08-05,222373,41,0.196,0.799,0.559,0.0,0.373,-6.56,0.45,96.769,4
Blue Hunnids,Blue Hunnids (feat. P-Lo) - Single,Kool John,2015-03-02,196905,47,0.0228,0.901,0.249,0.00408,0.107,-8.694,0.218,144.006,4
Work from Home (feat. Ty Dolla $ign),7/27 (Deluxe),Fifth Harmony,2016-05-27,214480,75,0.103,0.803,0.585,3.94e-06,0.0644,-5.861,0.0432,105.017,4
I Got the Keys (feat. Jay-Z & Future),Major Key,DJ Khaled,2016-08-05,219758,45,0.00287,0.686,0.623,0.00145,0.219,-3.425,0.13,140.171,4
For Free (feat. Drake),Major Key,DJ Khaled,2016-08-05,183695,57,0.0173,0.916,0.571,1.11e-06,0.153,-8.241,0.2,103.521,4
Nas Album Done (feat. Nas),Major Key,DJ Khaled,2016-08-05,196694,44,0.0306,0.61,0.76,0.0,0.246,-5.788,0.378,89.856,4
"Holy Key (feat. Big Sean, Kendrick Lamar & Betty Wright)",Major Key,DJ Khaled,2016-08-05,281979,43,0.106,0.413,0.928,0.0,0.331,-3.671,0.321,83.203,4
Jermaine's Interlude (feat. J. Cole),Major Key,DJ Khaled,2016-08-05,183832,50,0.515,0.547,0.678,0.0,0.564,-3.292,0.282,136.348,4
Ima Be Alright (feat. Bryson Tiller & Future),Major Key,DJ Khaled,2016-08-05,246903,35,0.179,0.391,0.78,0.0,0.322,-4.198,0.294,172.043,4
"Do You Mind (feat. Nicki Minaj, Chris Brown, August Alsina, Jeremih, Future & Rick Ross)",Major Key,DJ Khaled,2016-08-05,325614,56,0.0173,0.412,0.548,0.0,0.181,-6.981,0.243,81.293,4
"Pick These Hoes Apart (feat. Kodak Black, Jeezy & French Montana)",Major Key,DJ Khaled,2016-08-05,291425,34,0.135,0.667,0.533,0.0,0.119,-7.552,0.0947,135.113,4
"Fuck Up the Club (feat. Future, Rick Ross, YG & Yo Gotti)",Major Key,DJ Khaled,2016-08-05,231342,34,0.325,0.759,0.616,0.0,0.116,-3.767,0.284,76.662,4
"Work for It (feat. Big Sean, Gucci Mane & 2 Chainz)",Major Key,DJ Khaled,2016-08-05,290926,36,0.278,0.8,0.622,0.000635,0.148,-5.214,0.237,153.004,4
"Don't Ever Play Yourself (feat. Jadakiss, Fabolous, Fat Joe, Busta Rhymes & Kent Jones)",Major Key,DJ Khaled,2016-08-05,331453,33,0.122,0.644,0.556,0.0,0.0752,-6.998,0.332,89.581,4
Tourist (feat. Travis Scott & Lil Wayne),Major Key,DJ Khaled,2016-08-05,273969,39,0.347,0.693,0.533,0.0,0.287,-6.421,0.0366,120.018,4
"Forgive Me Father (feat. Meghan Trainor, Wiz Khalifa & Wale)",Major Key,DJ Khaled,2016-08-05,246341,32,0.132,0.611,0.741,0.0,0.121,-4.454,0.127,128.126,4
Progress,Progress - Single,Mavado,2016-04-15,180705,0,0.308,0.461,0.875,0.0,0.318,-3.932,0.122,84.1,4
I Told You/ Another One,I Told You,Tory Lanez,2016-08-19,393120,42,0.01,0.564,0.541,0.0,0.27,-8.848,0.214,146.938,4
Chill Bill (feat. J. Davi$ & Spooks),Chill Bill (feat. J. Davi$ & Spooks),Rob $tone,2016-06-17,177184,76,0.0312,0.886,0.427,0.00099,0.0906,-10.028,0.145,108.034,4
Last Time (feat. Travis Scott),The Return of East Atlanta Santa,Gucci Mane,2016-12-16,248773,41,0.0512,0.774,0.617,0.0,0.185,-6.285,0.0396,137.824,4
Nikes,Blonde,Frank Ocean,2016-08-20,314075,72,0.692,0.633,0.395,0.000222,0.108,-9.638,0.0857,138.023,4
"Chill Bill REMIX (feat. D.R.A.M., Denzel Curry & Cousin Stizz)","Chill Bill REMIX (feat. D.R.A.M., Denzel Curry & Cousin Stizz)",Rob $tone,2016-08-26,242652,55,0.0336,0.828,0.49,2.71e-05,0.0867,-9.278,0.0593,107.968,4
Cash Machine,Big Baby DRAM,DRAM,2016-10-21,181154,42,0.522,0.745,0.669,0.0,0.154,-3.613,0.129,143.164,4
untitled 07 | levitate,untitled 07 | levitate,Kendrick Lamar,2016-03-23,146466,57,0.49,0.79,0.47,0.0,0.0884,-8.594,0.223,126.992,4
Key to the Street,Quality Control Music,Quavo,2017-11-10,250346,17,0.149,0.604,0.724,0.0,0.0864,-4.53,0.397,140.078,4
Chuck Norris (Hoes & Gangstas),Roland Collins,Troy Ave,2016-08-12,221727,0,0.0769,0.704,0.645,0.0,0.107,-7.647,0.374,106.082,5
92 Bars,1992,The Game,2016-10-14,358573,0,0.0431,0.511,0.793,0.0,0.0501,-2.208,0.311,81.331,4
Role Model,The Slim Shady LP,Eminem,1999-01-01,205400,0,0.0239,0.863,0.589,4.7e-06,0.0405,-4.263,0.258,91.962,4
DEVASTATED,ALL-AMERIKKKAN BADA$$,Joey Bada$$,2017-04-07,207058,0,0.0634,0.812,0.628,0.0,0.254,-6.164,0.0682,123.004,4
3 Wayz (feat. Travis Scott),Campaign,Ty Dolla $ign,2016-09-23,221548,43,0.112,0.778,0.405,0.0,0.104,-8.762,0.0656,120.981,4
Frequency,"Passion, Pain & Demon Slayin'",Kid Cudi,2016-12-16,298240,52,0.498,0.791,0.577,0.47,0.12,-6.555,0.0367,115.07,4
Caroline,Good For You,Aminé,2017-07-28,209640,73,0.17,0.94,0.335,0.0,0.262,-10.179,0.505,120.04,4
Guwop Home (feat. Young Thug),Everybody Looking,Gucci Mane,2016-07-22,222360,40,0.219,0.851,0.536,0.0,0.127,-5.026,0.0657,130.005,4
DOLCE & GABBANA,DOLCE & GABBANA,Riff Raff,2013-06-25,202714,43,0.0271,0.911,0.665,0.0,0.0656,-5.169,0.249,140.136,4
Country Sh*t (Remix),R4 The Prequel,Big K.R.I.T.,2011-01-01,241880,42,0.000652,0.752,0.582,0.0,0.412,-5.516,0.0372,128.025,4
Colder Weather,You Get What You Give (Deluxe),Zac Brown Band,2010-09-20,273893,0,0.458,0.667,0.381,0.0,0.116,-7.494,0.0294,135.979,4
Chicken Fried,The Foundation,Zac Brown Band,2008-11-17,238146,2,0.645,0.566,0.713,0.0,0.114,-4.25,0.0417,169.864,4
Knee Deep (feat. Jimmy Buffett),You Get What You Give (Deluxe),Zac Brown Band,2010-09-20,203173,0,0.432,0.715,0.584,1.41e-06,0.095,-8.231,0.0296,90.987,4
Toes,The Foundation,Zac Brown Band,2008-11-17,262773,1,0.655,0.8,0.759,0.0,0.0897,-5.398,0.0378,129.979,4
Tiimmy Turner - Remix,Tiimmy Turner (Remix),Desiigner,2016-10-14,141613,54,0.211,0.792,0.451,0.0,0.12,-6.473,0.101,122.997,4
Wyclef Jean,JEFFERY,Young Thug,2016-08-26,236293,63,0.124,0.863,0.576,0.0,0.143,-5.687,0.239,132.054,4
Campaign (feat. Future),Campaign,Ty Dolla $ign,2016-09-23,237654,48,0.0023,0.865,0.718,7.62e-05,0.264,-3.882,0.204,153.548,4
Cinderella (feat. Ty Dolla $ign),The Divine Feminine,Mac Miller,2016-09-16,480186,67,0.235,0.545,0.534,0.0,0.345,-6.874,0.047,140.021,4
Big Amount,Pretty Girls Like Trap Music,2 Chainz,2017-06-16,188069,54,0.0124,0.687,0.829,0.0,0.107,-4.204,0.26,133.854,4
Black Beatles,SremmLife 2 (Deluxe),Rae Sremmurd,2016-08-12,291893,75,0.142,0.794,0.632,0.0,0.128,-6.163,0.0649,145.926,4
Surfin',Surfin',Kid Cudi,2016-09-30,238386,54,0.11,0.809,0.685,0.00363,0.183,-7.916,0.045,130.008,4
No Heart,Savage Mode,21 Savage,2016-07-15,235040,73,0.136,0.906,0.444,6.44e-05,0.173,-8.692,0.384,140.063,4
Litty (feat. Tory Lanez),DC4,Meek Mill,2016-10-28,280615,62,0.0451,0.592,0.701,0.0,0.327,-4.014,0.0858,129.501,4
Jungle,Artist,A Boogie Wit da Hoodie,2016-09-16,174192,73,0.308,0.538,0.52,0.0,0.214,-11.063,0.737,180.274,4
You Was Right,Lil Uzi Vert vs. The World,Lil Uzi Vert,2016-05-27,163944,68,0.069,0.843,0.359,0.0,0.12,-7.417,0.461,81.987,4
My Shit,Artist,A Boogie Wit da Hoodie,2016-09-16,128156,76,0.244,0.812,0.621,0.0,0.099,-8.3,0.0515,77.998,4
"Crazy Brazy (feat. A$AP Rocky, A$AP Twelvyy & Key!)",Cozy Tapes: Vol. 1 Friends -,A$AP Mob,2016-10-31,188853,52,0.32,0.755,0.629,0.0,0.126,-8.284,0.312,143.083,4
Show 'Em,BTNHRESURRECTION,Bone Thugs-N-Harmony,2000,315400,0,0.0397,0.87,0.599,0.0,0.294,-6.194,0.347,142.113,3
Pourin the Syrup,Luca Brasi 2: Gangsta Grillz,Kevin Gates,2014-12-15,229435,46,0.296,0.78,0.816,0.0,0.139,-5.318,0.288,119.975,4
Froze (feat. Lil Uzi Vert & Nicki Minaj),DC4,Meek Mill,2016-10-28,210471,47,0.00375,0.7,0.693,0.0,0.314,-6.553,0.14,133.981,4
Used to This (feat. Drake),FUTURE,Future,2017-06-30,180520,52,0.0312,0.618,0.727,0.0,0.196,-7.224,0.208,164.992,4
goosebumps,Birds In The Trap Sing McKnight,Travis Scott,2016-09-16,243836,84,0.0847,0.841,0.728,0.0,0.149,-3.37,0.0484,130.049,4
Break Ya Neck,Genesis,Busta Rhymes,2001-11-13,231240,0,0.443,0.82,0.809,0.00175,0.0613,-6.759,0.251,83.011,4
False Prophets,False Prophets,J. Cole,2016-12-06,237426,60,0.696,0.729,0.739,9.37e-06,0.164,-9.5,0.338,90.306,4
everybody dies,everybody dies,J. Cole,2016-12-06,161826,61,0.281,0.779,0.694,1.36e-05,0.109,-9.376,0.2,82.861,4
"Shook Ones, Pt. II",The Infamous,Mobb Deep,1995-04-25,325506,75,0.0146,0.763,0.786,0.0114,0.0817,-6.472,0.229,93.857,4
Levels,Levels,Meek Mill,2013-07-02,240466,46,0.0595,0.804,0.718,0.0,0.387,-3.902,0.0831,106.097,4
Studio Lovin’,Deal Or No Deal,Wiz Khalifa,2009-11-24,259717,45,0.106,0.7,0.626,0.0,0.343,-8.185,0.278,136.025,4
24K Magic,24K Magic,Bruno Mars,2016-11-17,225983,79,0.034,0.818,0.803,0.0,0.153,-4.282,0.0797,106.97,4
100 (feat. Drake),The Documentary 2,The Game,2015-10-09,334360,0,0.0136,0.801,0.521,0.0,0.179,-9.871,0.28,108.025,4
"Gang Up (with Young Thug, 2 Chainz & Wiz Khalifa feat. PnB Rock)","Gang Up (with Young Thug, 2 Chainz & Wiz Khalifa feat. PnB Rock)",Young Thug,2017-03-23,231658,54,0.0304,0.631,0.732,0.0,0.261,-4.706,0.203,151.779,4
Light My Body Up (feat. Nicki Minaj & Lil Wayne),Light My Body Up (feat. Nicki Minaj & Lil Wayne),David Guetta,2017-03-23,225616,48,0.00365,0.699,0.66,0.0,0.139,-7.013,0.0861,145.937,4
The Heart Part 4,The Heart Part 4,Kendrick Lamar,2017-03-24,288554,48,0.501,0.669,0.434,0.000125,0.271,-15.218,0.714,129.326,4
"Heatstroke (feat. Young Thug, Pharrell Williams & Ariana Grande)",Funk Wav Bounces Vol.1,Calvin Harris,2017-06-30,229160,59,0.34,0.784,0.728,0.0,0.222,-4.549,0.0539,110.165,4
HUMBLE.,DAMN.,Kendrick Lamar,2017-04-14,177000,83,0.000282,0.908,0.621,5.39e-05,0.0958,-6.638,0.102,150.011,4
Everybody,Everybody,Logic,2017-05-05,162346,63,0.161,0.885,0.94,0.0,0.0675,-5.908,0.0913,110.005,4
Queen's Speech 4,Queen's Speech - EP,Lady Leshurr,2016-01-01,196675,33,0.173,0.918,0.52,0.0,0.153,-10.291,0.401,129.956,4
Pleeze (feat. Nipsey Hussle),Get Home Safely,Dom Kennedy,2013-10-15,213350,0,0.0277,0.705,0.65,0.0,0.367,-4.41,0.356,85.023,4
Buy The World,Buy The World,Mike WiLL Made-It,2014-06-17,226693,60,0.0406,0.793,0.631,0.000478,0.207,-6.109,0.0998,119.971,4
Don't Lie,There's Really A Wolf,Russ,2017-05-05,188000,46,0.027,0.679,0.638,1.79e-05,0.0909,-3.122,0.316,180.36,4
All I Want for Christmas Is You,Merry Christmas,Mariah Carey,1994-10-28,241106,71,0.164,0.336,0.627,0.0,0.0708,-7.463,0.0384,150.273,4
Blue Christmas,Christmas,Michael Bublé,2011-10-14,221706,25,0.192,0.341,0.64,4.61e-05,0.268,-4.432,0.0378,86.006,4
Cheetah-licious Christmas,The Cheetah Girls: A Cheetah-licious Christmas,The Cheetah Girls,2005-01-01,211733,20,0.00426,0.743,0.829,5.81e-05,0.0231,-3.844,0.0346,105.992,4
Dance of the Sugar Plum Fairy,That's Christmas To Me (Deluxe Edition),Pentatonix,2015-10-30,126893,39,0.115,0.412,0.371,0.079,0.334,-10.24,0.0335,149.876,4
