0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
We Found Love,180,Palma Violets,2013-02-25,196053,0,0.00877,0.227,0.81,0.00983,0.232,-4.549,0.0516,106.598,4
3 Stars,180,Palma Violets,2013-02-25,231546,0,0.673,0.28,0.414,0.0185,0.0865,-7.344,0.0286,129.193,3
14,180,Palma Violets,2013-02-25,483333,0,0.603,0.207,0.713,0.00121,0.0533,-5.104,0.0684,173.275,4
Southern Comfort,Disgraceland,The Orwells,2014-05-27,164000,31,0.00146,0.337,0.845,0.000304,0.0735,-3.849,0.0559,156.687,4
The Righteous One,Disgraceland,The Orwells,2014-05-27,215560,35,0.00412,0.389,0.884,0.172,0.31,-4.602,0.0741,128.604,4
Dirty Sheets,Disgraceland,The Orwells,2014-05-27,149880,29,0.00408,0.208,0.824,0.0,0.145,-3.683,0.0514,166.992,4
Bathroom Tile Blues,Disgraceland,The Orwells,2014-05-27,190906,22,0.00248,0.537,0.752,2.31e-06,0.139,-3.761,0.0316,115.023,4
Gotta Get Down,Disgraceland,The Orwells,2014-05-27,180986,24,0.0669,0.257,0.825,0.00145,0.187,-5.083,0.0428,175.1,4
Let It Burn,Disgraceland,The Orwells,2014-05-27,209973,28,0.00114,0.297,0.983,9.44e-05,0.0857,-4.197,0.0635,168.939,4
Who Needs You,Disgraceland,The Orwells,2014-05-27,199146,43,1.37e-05,0.3,0.88,0.0273,0.0746,-4.573,0.0465,207.92,4
Norman,Disgraceland,The Orwells,2014-05-27,263973,19,0.135,0.374,0.759,0.1,0.212,-5.197,0.0368,132.528,4
Always N Forever,Disgraceland,The Orwells,2014-05-27,161613,25,0.145,0.452,0.896,3.43e-05,0.315,-3.777,0.0385,143.041,4
Blood Bubbles,Disgraceland,The Orwells,2014-05-27,190520,31,0.207,0.165,0.831,0.0,0.061,-2.591,0.0644,219.297,3
North Ave.,Disgraceland,The Orwells,2014-05-27,194800,22,0.25,0.313,0.834,0.00991,0.281,-3.493,0.042,154.189,4
Lays At Rest,Remember When,The Orwells,2012-08-07,238942,0,0.27,0.569,0.934,0.824,0.326,-0.681,0.0335,107.326,4
Mallrats (La La La),Remember When,The Orwells,2012-08-07,180117,0,0.356,0.239,0.909,0.0958,0.369,0.631,0.0771,165.404,4
Halloween All Year,Remember When,The Orwells,2012-08-07,211043,0,0.0147,0.172,0.899,0.000216,0.0824,1.586,0.0407,197.344,3
All The Cool Kids,Remember When,The Orwells,2012-08-07,166295,0,0.000777,0.277,0.769,0.000313,0.635,-4.229,0.0446,103.047,4
Suspended,Remember When,The Orwells,2012-08-07,148282,0,0.0129,0.47,0.97,4.69e-05,0.216,2.745,0.0429,121.457,4
Painted Faces and Long Hair,Remember When,The Orwells,2012-08-07,167392,0,0.169,0.338,0.919,0.695,0.125,2.625,0.0547,123.042,4
Hallway Homicide,Remember When,The Orwells,2012-08-07,151875,0,0.0594,0.113,0.955,0.138,0.28,2.766,0.0504,186.401,4
In My Bed,Remember When,The Orwells,2012-08-07,146337,0,0.136,0.532,0.932,3.85e-05,0.218,-0.699,0.0409,126.016,4
Never Ever,Remember When,The Orwells,2012-08-07,247301,0,0.0106,0.263,0.661,0.0454,0.129,-1.375,0.0285,145.794,4
Live No One Else,Remember When,The Orwells,2012-08-07,149289,0,0.0636,0.477,0.712,1.7e-05,0.413,-2.239,0.0298,118.705,4
Ancient Egypt,Remember When,The Orwells,2012-08-07,309237,0,0.258,0.366,0.845,0.0,0.0978,-2.434,0.0446,79.361,4
Under The Flowers,Remember When,The Orwells,2012-08-07,232568,0,0.351,0.2,0.897,0.0719,0.0594,-2.385,0.0532,204.296,3
The Nights of Wine and Roses,Celebration Rock,Japandroids,2012-06-05,242235,31,0.000265,0.213,0.926,0.00502,0.13,-5.034,0.0958,161.146,4
Fire's Highway,Celebration Rock,Japandroids,2012-06-05,283695,30,0.000656,0.306,0.99,6.56e-06,0.245,-2.529,0.198,107.896,4
Evil's Sway,Celebration Rock,Japandroids,2012-06-05,266530,26,5.2e-05,0.386,0.993,0.0612,0.12,-4.095,0.151,125.174,4
For the Love of Ivy,Celebration Rock,Japandroids,2012-06-05,253121,22,3.75e-06,0.249,0.993,0.823,0.625,-3.22,0.0903,128.311,4
Adrenaline Nightshift,Celebration Rock,Japandroids,2012-06-05,266297,25,2.22e-05,0.139,0.998,0.155,0.407,-2.82,0.161,179.276,4
Younger Us,Celebration Rock,Japandroids,2012-06-05,212912,32,4.47e-05,0.0692,0.977,0.0217,0.38,-2.972,0.0798,185.23,4
The House That Heaven Built,Celebration Rock,Japandroids,2012-06-05,289150,45,0.000522,0.322,0.985,0.00865,0.0964,-3.494,0.14,161.195,4
Continuous Thunder,Celebration Rock,Japandroids,2012-06-05,299074,31,0.00437,0.287,0.963,0.0559,0.186,-5.529,0.144,119.163,4
Ecce Homo,Local Business,Titus Andronicus,2012-10-22,311440,0,0.0666,0.466,0.858,0.000221,0.155,-4.766,0.0801,86.524,4
Still Life With Hot Deuce On Silver Platter,Local Business,Titus Andronicus,2012-10-22,330053,0,0.0299,0.326,0.859,0.0127,0.172,-4.326,0.0732,93.248,4
Upon Viewing Oregon's Landscape With The Flood Of Detritus,Local Business,Titus Andronicus,2012-10-22,207306,0,0.258,0.343,0.93,0.0011,0.104,-3.321,0.0695,92.024,4
Food Fight!,Local Business,Titus Andronicus,2012-10-22,69240,0,0.171,0.302,0.956,0.775,0.842,-3.393,0.0687,178.623,4
My Eating Disorder,Local Business,Titus Andronicus,2012-10-22,492520,0,0.0492,0.243,0.88,0.00924,0.0848,-4.703,0.15,178.088,4
Titus Andronicus vs. The Absurd Universe (3rd Round KO),Local Business,Titus Andronicus,2012-10-22,129759,0,0.0343,0.428,0.826,0.658,0.125,-4.289,0.0564,104.834,4
In A Big City,Local Business,Titus Andronicus,2012-10-22,215586,0,0.101,0.442,0.892,0.00136,0.0891,-4.321,0.0709,90.467,4
In A Small Body,Local Business,Titus Andronicus,2012-10-22,371506,0,0.201,0.403,0.668,0.000229,0.149,-5.376,0.0391,118.431,4
(I Am The) Electric Man,Local Business,Titus Andronicus,2012-10-22,254893,0,0.0204,0.608,0.626,0.0199,0.0896,-5.862,0.0384,109.977,4
Tried To Quit Smoking,Local Business,Titus Andronicus,2012-10-22,584626,0,0.436,0.363,0.451,2.69e-05,0.132,-7.034,0.04,111.508,4
A More Perfect Union,The Monitor,Titus Andronicus,2010-03-09,429586,0,0.142,0.154,0.848,0.00102,0.395,-5.093,0.0507,175.848,4
Titus Andronicus Forever,The Monitor,Titus Andronicus,2010-03-09,115226,0,0.000488,0.194,0.845,0.183,0.675,-5.744,0.0401,87.566,4
No Future Part Three: Escape From No Future,The Monitor,Titus Andronicus,2010-03-09,316453,0,0.776,0.195,0.925,0.128,0.324,-4.997,0.0711,166.398,4
Richard II Or Extraordinary Popular Dimensions And The Madness Of Crowds (Responsible Hate Anthem),The Monitor,Titus Andronicus,2010-03-09,306933,0,0.15,0.432,0.91,0.000136,0.228,-4.3,0.0709,122.978,4
A Pot In Which To Piss,The Monitor,Titus Andronicus,2010-03-09,533893,0,0.246,0.158,0.802,0.0751,0.208,-5.384,0.0555,163.175,4
Four Score And Seven,The Monitor,Titus Andronicus,2010-03-09,518906,0,0.172,0.249,0.735,0.00026,0.507,-6.199,0.0514,118.279,3
"Theme From “Cheers""",The Monitor,Titus Andronicus,2010-03-09,301893,0,0.223,0.241,0.851,2.48e-05,0.366,-4.204,0.0648,139.974,3
To Old Friends And New,The Monitor,Titus Andronicus,2010-03-09,420546,0,0.378,0.262,0.414,0.00643,0.358,-8.511,0.0322,134.088,3
...And Ever,The Monitor,Titus Andronicus,2010-03-09,144306,0,0.537,0.249,0.805,9.03e-06,0.217,-6.463,0.0877,169.773,4
The Battle Of Hampton Roads,The Monitor,Titus Andronicus,2010-03-09,841946,0,0.0453,0.206,0.847,0.000258,0.311,-5.065,0.0537,169.055,4
Wales,LP3,Restorations,2014-10-27,257333,0,0.00475,0.448,0.997,0.0612,0.33,-6.072,0.142,132.183,4
Separate Songs,LP3,Restorations,2014-10-27,217906,3,0.0018,0.317,0.868,0.192,0.0566,-5.994,0.0953,163.62,4
Misprint,LP3,Restorations,2014-10-27,297520,0,0.0254,0.424,0.687,0.173,0.272,-5.493,0.0351,113.107,4
Tiny Prayers,LP3,Restorations,2014-10-27,270813,0,0.000173,0.262,0.896,0.135,0.1,-4.131,0.0514,146.934,4
All My Home,LP3,Restorations,2014-10-27,273506,0,0.146,0.179,0.859,0.754,0.282,-6.289,0.0488,169.595,4
Most Likely A Spy,LP3,Restorations,2014-10-27,207026,0,0.00017,0.363,0.978,0.118,0.153,-4.671,0.0776,151.029,4
No Castle,LP3,Restorations,2014-10-27,223466,0,0.000155,0.119,0.96,0.0316,0.419,-3.427,0.0924,93.104,4
The Future,LP3,Restorations,2014-10-27,263453,0,0.0447,0.386,0.724,0.296,0.121,-4.943,0.0333,75.993,4
It's Not,LP3,Restorations,2014-10-27,407520,0,0.000209,0.277,0.957,0.123,0.346,-4.35,0.0678,127.976,4
D,LP2,Restorations,2013-01-01,235840,4,4.36e-05,0.382,0.983,0.0278,0.34,-4.105,0.105,147.924,4
Let's Blow Up The Sun,LP2,Restorations,2013-01-01,238786,1,0.00186,0.277,0.903,0.00017,0.359,-6.017,0.0562,114.129,4
Civil Inattention,LP2,Restorations,2013-01-01,251666,0,0.0108,0.287,0.667,0.000321,0.172,-6.652,0.0413,116.932,4
Kind Of Comfort,LP2,Restorations,2013-01-01,172520,0,5.48e-06,0.456,0.927,0.0148,0.102,-6.144,0.0498,136.971,4
In Perpetuity Throughout The Universe,LP2,Restorations,2013-01-01,303506,0,0.000254,0.39,0.746,0.0136,0.0683,-5.921,0.0332,130.04,4
New Old,LP2,Restorations,2013-01-01,220693,0,0.000345,0.285,0.925,0.00284,0.283,-6.761,0.0761,93.094,4
Quit,LP2,Restorations,2013-01-01,222240,0,0.00194,0.575,0.688,0.000769,0.139,-6.104,0.0486,143.872,4
The Plan,LP2,Restorations,2013-01-01,194893,0,0.0217,0.493,0.839,4.1e-06,0.373,-6.462,0.0456,129.925,4
Adventure Tortoise,LP2,Restorations,2013-01-01,359053,0,0.00711,0.269,0.92,0.0163,0.181,-7.382,0.117,116.876,4
The End,The Constant One,Iron Chic,2013-01-01,73146,17,0.163,0.167,0.267,0.816,0.415,-16.319,0.0536,102.726,3
Bogus Journey,The Constant One,Iron Chic,2013-01-01,238480,32,0.000108,0.307,0.998,0.0121,0.682,-4.644,0.151,169.581,4
(Castle) Numbskull,The Constant One,Iron Chic,2013-01-01,220386,26,0.000347,0.419,0.932,0.0106,0.105,-5.986,0.0281,133.691,4
Wolf Dix Rd.,The Constant One,Iron Chic,2013-01-01,239840,27,5.16e-05,0.343,0.987,0.0202,0.441,-6.077,0.0533,172.142,4
Prototypes,The Constant One,Iron Chic,2013-01-01,146693,20,0.00179,0.197,0.995,0.000314,0.384,-5.99,0.317,187.324,4
Spooky Action At A Distance,The Constant One,Iron Chic,2013-01-01,294133,21,0.000311,0.313,0.978,0.503,0.286,-5.446,0.0703,171.158,4
Sounds Like A Pretty Brutal Murder,The Constant One,Iron Chic,2013-01-01,199933,18,0.000105,0.362,0.994,0.00268,0.332,-5.713,0.0796,180.147,4
A Serious House On Serious Earth,The Constant One,Iron Chic,2013-01-01,255813,18,7.84e-05,0.259,0.988,0.0201,0.0769,-5.276,0.0901,163.317,4
True Miserable Experience,The Constant One,Iron Chic,2013-01-01,167773,17,6.17e-05,0.309,0.951,0.00759,0.163,-5.278,0.073,157.226,4
Don't Drive Angry,The Constant One,Iron Chic,2013-01-01,229920,18,1.68e-05,0.123,0.998,0.0208,0.332,-5.368,0.186,185.344,4
Whatever Happened To The Man Of Tomorrow?,The Constant One,Iron Chic,2013-01-01,248459,17,0.000277,0.236,0.979,6.12e-05,0.402,-5.603,0.106,156.074,4
Cutesy Monster Man,Not Like This,Iron Chic,2010-09-01,236880,0,0.000686,0.24,0.956,7.55e-05,0.389,-6.619,0.0731,173.818,4
Time Keeps On Slipping Into the (Cosmic) Future,Not Like This,Iron Chic,2010-09-01,201146,0,0.00521,0.279,0.983,3.86e-05,0.294,-6.516,0.13,136.53,4
Timecop,Not Like This,Iron Chic,2010-09-01,143160,0,0.000572,0.383,0.96,5.4e-06,0.136,-6.346,0.0598,146.263,4
I Always Never Said That,Not Like This,Iron Chic,2010-09-01,141360,0,0.00452,0.195,0.993,7.45e-06,0.677,-6.784,0.169,174.121,4
Black Friday,Not Like This,Iron Chic,2010-09-01,126053,0,0.000792,0.16,0.984,0.000192,0.607,-5.832,0.067,181.658,4
"Know What I Mean, Jellybean?",Not Like This,Iron Chic,2010-09-01,191666,0,0.00127,0.287,0.975,1.16e-05,0.0835,-6.109,0.148,155.137,4
Awes-nificent,Not Like This,Iron Chic,2010-09-01,171800,0,0.00462,0.34,0.964,0.0,0.213,-5.806,0.0681,159.344,4
In One Ear,Not Like This,Iron Chic,2010-09-01,215853,0,0.000293,0.397,0.987,0.000795,0.119,-6.06,0.0515,93.35,4
Bustin' (Makes Me Feel Good),Not Like This,Iron Chic,2010-09-01,206266,0,0.00369,0.417,0.96,0.00119,0.106,-5.53,0.0655,135.807,4
Every Town Has an Elm Street,Not Like This,Iron Chic,2010-09-01,211946,0,0.00823,0.233,0.959,6.15e-06,0.0882,-6.643,0.0899,168.265,4
A Message to the Angels Pt. II (Brainless God),Brainless God,Direct Hit!,2013-09-03,180533,17,0.00298,0.274,0.952,1.25e-06,0.253,-4.486,0.0832,188.847,4
Buried Alive,Brainless God,Direct Hit!,2013-09-03,179946,33,0.0062,0.359,0.933,0.0,0.364,-4.058,0.141,184.828,4
On My Mind,Delirium (Deluxe),Ellie Goulding,2015-11-06,213445,66,0.258,0.702,0.705,5.93e-06,0.0879,-6.666,0.0543,154.911,4
Sugar (feat. Francesco Yates),Sugar,Robin Schulz,2015-09-25,219043,76,0.0185,0.636,0.815,0.0,0.163,-5.098,0.0581,123.063,4
Ghost - Lost Kings Remix,Room 93: The Remixes,Halsey,2015-03-03,189266,43,0.406,0.705,0.862,0.00311,0.18,-4.861,0.0332,105.019,4
Lost And Found,Delirium (Deluxe),Ellie Goulding,2015-11-06,216877,40,0.00181,0.56,0.828,4.1e-06,0.0966,-6.186,0.0333,137.015,4
Ain't Nobody (Loves Me Better),Ain't Nobody (Loves Me Better),Felix Jaehn,2015-03-03,186146,0,0.66,0.768,0.567,0.000277,0.07,-7.046,0.0312,117.974,4
Wild Things,Know-It-All (Deluxe),Alessia Cara,2015-11-13,188493,9,0.02,0.741,0.626,0.0,0.0828,-4.826,0.0886,108.029,4
Ohio - filous Remix,Ohio (filous Remix),Damien Jurado,2014-10-17,245960,52,0.58,0.599,0.699,0.276,0.108,-7.588,0.1,120.927,4
Try Me (feat. Jennifer Lopez and Matoma),Everything Is 4,Jason Derulo,2015-05-29,200240,57,0.0157,0.579,0.68,0.0,0.0699,-5.634,0.076,100.033,4
Roses (feat. ROZES),The Chainsmokers- Japan Special Edition,The Chainsmokers,2016-08-10,225800,29,0.0361,0.716,0.806,0.00413,0.244,-7.602,0.0466,100.033,4
Hold Me Up,All I Know,Conrad Sewell,2016-01-08,207000,23,0.085,0.621,0.796,1.32e-05,0.366,-4.739,0.0336,114.994,4
Luxury,The Definition,Jon Bellion,2014-09-23,243458,50,0.0159,0.67,0.393,0.000307,0.104,-9.158,0.122,77.461,4
Outside (feat. Ellie Goulding),Motion,Calvin Harris,2014-10-31,227266,78,0.213,0.646,0.823,0.0,0.322,-4.123,0.0394,128.035,4
Hold On - Radio Edit,Hold On (Radio Edit),MOGUAI,2016-01-15,178560,0,0.21,0.596,0.77,0.0,0.0938,-5.852,0.0775,124.914,4
Something In The Way You Move,Delirium (Deluxe),Ellie Goulding,2015-11-06,227423,56,0.0398,0.658,0.814,0.0,0.114,-6.157,0.0493,109.004,4
Cake By The Ocean,DNCE,DNCE,2016-11-18,219146,0,0.156,0.774,0.764,0.0,0.0383,-5.445,0.0518,118.997,4
Love Myself,HAIZ,Hailee Steinfeld,2016-08-19,218746,48,0.0026,0.617,0.759,0.0,0.42,-6.785,0.0677,122.925,4
Intoxicated - New Radio Mix,Intoxicated,Martin Solveig,2015-03-06,159693,47,0.00563,0.8,0.677,0.00409,0.0838,-4.023,0.0393,125.004,4
Hold My Hand,I Cry When I Laugh,Jess Glynne,2015,227343,56,0.00159,0.642,0.823,0.0,0.0776,-5.717,0.0289,122.977,4
Peanut Butter Jelly,Pharmacy,Galantis,2015-06-05,203133,64,0.00104,0.708,0.945,0.0803,0.227,-3.247,0.234,127.96,4
Sorry,Purpose (Deluxe),Justin Bieber,2015-11-13,200786,0,0.0797,0.654,0.76,0.0,0.299,-3.669,0.045,99.945,4
Praise You,Praise You,King Topher,2015-09-07,192000,0,0.121,0.704,0.638,0.0034,0.12,-6.704,0.0331,125.1,4
Easy Love,Easy Love,Sigala,2015-08-21,227023,33,0.0972,0.688,0.889,0.000397,0.0964,-4.311,0.0571,124.04,4
Nobody to Love,Nobody To Love,Alex Newell,2014-06-03,204321,0,0.068,0.569,0.864,7.37e-06,0.363,-2.431,0.243,113.918,4
2 Heads,Summerland,Coleman Hell,2016-10-14,213253,50,0.115,0.751,0.746,3.09e-05,0.176,-4.817,0.0432,120.043,4
Riptide - FlicFlac Edit,Dream Your Life Away,Vance Joy,2014-09-09,339733,30,0.229,0.71,0.688,0.000681,0.0784,-7.388,0.0416,115.971,4
Lush Life,So Good,Zara Larsson,2017-03-17,201122,78,0.132,0.694,0.712,0.0,0.211,-3.923,0.046,98.023,4
Stole the Show,Cloud Nine,Kygo,2016-05-13,223186,74,0.271,0.64,0.635,0.0,0.319,-7.565,0.226,100.034,4
Valerie (feat. Amy Winehouse) - Version Revisited,Version,Mark Ronson,2007-06-22,219413,1,0.00253,0.698,0.844,0.000426,0.124,-4.789,0.0544,105.828,4
Whip It! (feat. Chloe Angelides),Whip It! (feat. Chloe Angelides),LunchMoney Lewis,2015-08-07,242973,53,0.345,0.739,0.78,0.0,0.0973,-3.942,0.143,131.04,4
Focus,Dangerous Woman,Ariana Grande,2016-05-20,211360,34,0.266,0.672,0.876,0.0,0.444,-6.036,0.244,100.018,4
Be Right There,Be Right There,Diplo,2015-08-28,237051,0,0.00259,0.695,0.797,0.112,0.664,-5.199,0.0548,124.972,4
Stick Around,Stick Around,Akon,2015-11-20,210285,49,0.0215,0.71,0.728,2.75e-06,0.506,-6.74,0.0243,105.006,4
King,Communion (Deluxe),Years & Years,2015-06-22,215360,63,0.0594,0.56,0.857,0.0,0.381,-4.145,0.0384,119.975,4
Perfect,Made In The A.M. (Deluxe Edition),One Direction,2015-11-13,230333,78,0.0598,0.647,0.823,0.0,0.119,-5.231,0.0762,99.933,4
Say My Name (feat. Zyra) - RAC Mix,Say My Name Remixes,ODESZA,2014-10-13,243090,40,0.025,0.647,0.624,0.056,0.0616,-8.446,0.0451,115.002,4
I Took A Pill In Ibiza - Seeb Remix,"At Night, Alone.",Mike Posner,2016-05-06,197933,0,0.0353,0.663,0.713,7.68e-06,0.0843,-6.647,0.112,101.965,4
Book Of Love,Book Of Love,Felix Jaehn,2015-09-11,198438,0,0.137,0.659,0.835,0.0158,0.218,-4.892,0.0281,125.021,4
Cooler Than Me - Single Mix,31 Minutes to Takeoff,Mike Posner,2010,213293,61,0.146,0.75,0.818,0.0,0.686,-4.601,0.0551,129.963,4
Light It Up (feat. Nyla & Fuse ODG) - Remix,Peace Is The Mission: Extended,Major Lazer,2015-06-01,166138,0,0.0375,0.746,0.877,0.000833,0.233,-3.782,0.0666,107.985,4
Here for You (feat. Ella Henderson),Cloud Nine (Japan Version),Kygo,2016-06-29,245346,11,0.527,0.686,0.747,0.0153,0.158,-5.998,0.0413,104.992,4
Old Guitar,Old Guitar,BUNT.,2016-01-27,208548,39,0.0739,0.486,0.854,1.07e-05,0.358,-4.859,0.0569,123.942,4
Journey Feat. Emma Carn - Radio Mix,Journey,BUNT.,2014-10-17,236129,23,0.318,0.503,0.438,0.111,0.0913,-17.995,0.0485,123.824,4
Hands To Myself - KANDY Remix,Hands To Myself (Remixes),Selena Gomez,2016-03-04,198533,0,0.138,0.774,0.701,2.25e-05,0.1,-5.504,0.0526,123.959,4
Help Our Souls (Urban Contact Radio Edit),Help Our Souls (Urban Contact Radio Edit),NIHILS,2015-04-10,198487,0,0.0562,0.693,0.876,0.0,0.109,-4.646,0.226,120.071,4
Higher,Higher,Royal Tongues,2015-02-16,246889,21,0.00801,0.617,0.797,0.0,0.295,-6.441,0.0293,113.008,4
Straight Outta Line - Sunset Child Radio Edit,Straight Outta Line (The Remixes),Both,2015-05-12,182000,0,0.0385,0.612,0.909,6.82e-05,0.375,-4.034,0.0526,119.995,4
#ThisCouldBeUs,#ThisCouldBeUs,Doug Locke,2014-05-29,209684,16,0.0143,0.677,0.895,0.000109,0.0401,-3.933,0.0366,95.001,4
Somebody to Love Me,Somebody to Love Me,Tryon,2016-05-04,219128,22,0.00539,0.496,0.795,0.0,0.234,-3.991,0.107,171.175,3
You - Radio Edit,Bad,Lost Kings,2015,213780,3,0.178,0.683,0.892,0.00373,0.114,-4.349,0.0339,105.946,4
Crave,Wide Awake,Parachute,2016-01-15,164893,37,0.109,0.723,0.909,1.2e-06,0.18,-4.512,0.0439,112.996,4
Nobody Does It Better,Nobody Does It Better,Michael Calfan,2016-03-04,148292,54,0.000772,0.679,0.839,0.00173,0.0772,-5.579,0.0303,123.041,4
My Type,My Type,Saint Motel,2014-10-27,204811,20,0.0641,0.595,0.896,5.82e-05,0.0748,-2.951,0.047,118.001,4
Work from Home (feat. Ty Dolla $ign),7/27 (Deluxe),Fifth Harmony,2016-05-27,214480,75,0.103,0.803,0.585,3.94e-06,0.0644,-5.861,0.0432,105.017,4
No Money,The Aviary,Galantis,2017-09-15,191293,68,0.0282,0.674,0.915,0.00337,0.273,-3.999,0.0411,126.038,4
Kill The Lights (with Nile Rodgers) - Audien Remix,Kill The Lights (with Nile Rodgers) [Remixes],Alex Newell,2016-04-15,224761,59,0.0837,0.647,0.879,1.98e-06,0.538,-0.93,0.0831,126.042,4
Dying for You (feat. Alex Aris) - Radio Edit,Dying For You (feat. Alex Aris),Otto Knows,2016-01-15,198970,52,0.489,0.686,0.582,8.09e-06,0.082,-6.088,0.0371,121.97,4
Wrapped Up (feat. Travie McCoy),Never Been Better (Deluxe),Olly Murs,2014-11-21,185640,0,0.0915,0.787,0.848,0.0,0.15,-4.696,0.0549,121.989,4
Golden Light (feat. 6AM),Golden Light (feat. 6AM),Madden,2016-03-18,207291,49,0.012,0.706,0.897,1.01e-06,0.343,-2.539,0.0349,125.002,4
"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")","CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,2016-05-06,236001,78,0.0123,0.666,0.83,0.0,0.191,-5.715,0.0751,113.03,4
Heaven,Heaven,Alex Adair,2015-08-07,177320,44,0.0352,0.55,0.925,0.000179,0.29,-4.573,0.0882,121.823,4
Oceans - New 2015 single version,Coasts,Coasts,2015-09-04,222767,36,0.00163,0.52,0.845,0.0,0.311,-4.567,0.0467,127.709,4
Coming Over - filous Remix,Coming Over (filous Remix),James Hersey,2015-08-28,198545,8,0.478,0.791,0.494,0.00475,0.0996,-11.077,0.0456,109.998,4
Remind Me - Steve James Remix,Remind Me (Steve James Remix),Conrad Sewell,2016-04-15,191796,30,0.0339,0.479,0.832,0.000648,0.0947,-7.415,0.185,187.724,4
Gone - Nicolas Haelg Remix,Still Going: The Gone Remixes,JR JR,2015-12-18,208259,24,0.0547,0.653,0.663,0.0123,0.636,-6.15,0.0291,125.997,4
Where I Wanna Be,GALLERY,A R I Z O N A,2017-05-19,186800,53,0.0929,0.68,0.798,0.0,0.0746,-4.978,0.116,116.989,4
Time (feat. Kyle Reynolds),Time (feat. Kyle Reynolds),Floduxe,2016-04-07,210285,14,0.156,0.709,0.69,0.000719,0.114,-9.05,0.0383,104.969,4
Don't Stop Me Now - Remastered 2011,Jazz (2011 Remaster),Queen,1978-11-10,209413,81,0.0475,0.559,0.868,0.000176,0.776,-5.276,0.17,156.295,4
Wonderful Life [Mi Oh My],Wonderful Life [Mi Oh My],Kiso,2016-05-05,159686,0,0.0376,0.871,0.693,0.0144,0.261,-8.209,0.0407,115.059,4
Hvar (feat. MSP) - Radio Edit,Hvar (feat. MSP) [Radio Edit],Kiso,2015-10-09,285245,30,0.127,0.811,0.638,0.901,0.113,-6.932,0.0388,121.982,4
Lighthearted,Lighthearted,Deep Chills,2015-07-17,238027,39,0.363,0.767,0.433,0.923,0.0722,-11.519,0.0914,99.995,4
Give Me Sunshine - Spada Edit Cut,Give Me Sunshine (Remixes),Santa Maradona F.C.,2014-10-17,169598,2,0.191,0.754,0.751,0.000596,0.132,-6.827,0.0388,119.951,4
Bright - Lost Kings Remix,Bright (Lost Kings Remix),Echosmith,2015-06-29,213856,36,0.235,0.701,0.718,7.15e-05,0.102,-5.305,0.0363,104.998,4
Daft Punk,"PTX, Vol. 2",Pentatonix,2013-11-05,248560,57,0.00403,0.717,0.621,0.0,0.144,-7.588,0.0605,133.014,4
Me Too,Thank You (Deluxe),Meghan Trainor,2016-05-13,181240,50,0.0963,0.935,0.694,1.2e-06,0.479,-5.849,0.101,123.824,4
Don't Worry (feat. Ray Dalton),Don't Worry (feat. Ray Dalton),Madcon,2015-02-20,214789,52,0.0726,0.811,0.699,1.38e-06,0.148,-5.211,0.114,122.987,4
False Alarm,False Alarm,Matoma,2016-06-24,224271,54,0.00681,0.643,0.732,4.57e-05,0.0606,-6.762,0.0294,102.979,4
This Girl (Kungs Vs. Cookin' On 3 Burners),Layers,Kungs,2016-11-04,195546,0,0.08,0.793,0.729,3.1e-05,0.317,-4.77,0.0394,121.972,4
Carry Me (feat. Julia Michaels),Cloud Nine,Kygo,2016-05-13,233133,59,0.486,0.621,0.551,0.0,0.115,-7.89,0.0474,105.052,4
This Is What You Came For,This Is What You Came For,Calvin Harris,2016-04-29,222160,81,0.199,0.631,0.927,0.119,0.148,-2.787,0.0332,123.962,4
Greenlight (feat. Flo Rida & LunchMoney Lewis),Climate Change,Pitbull,2017-03-17,245360,48,0.279,0.697,0.832,0.0,0.358,-5.603,0.267,115.05,4
Once In a While,Once In a While,Timeflies,2016-03-18,215160,59,0.00758,0.786,0.687,0.0,0.619,-5.914,0.141,105.021,4
Final Song,Final Song,MØ,2016-05-13,235826,66,0.014,0.695,0.672,7.95e-05,0.0756,-6.109,0.0345,104.988,4
Give It To Me Twice (feat. Sean Kingston & Rich The Kid),Party & Destroy,Party Favor,2016-12-09,176470,0,0.0165,0.63,0.813,0.0,0.123,-5.756,0.0308,102.033,4
Kids,Oh My My,OneRepublic,2016-12-02,238386,0,0.0154,0.591,0.731,0.0,0.333,-6.208,0.0428,100.021,4
Back 2 U (feat. WALK THE MOON),Back 2 U (feat. WALK THE MOON),Steve Aoki,2016-05-19,275977,42,0.021,0.635,0.875,7.94e-06,0.139,-6.221,0.0512,126.034,4
Kill Em With Kindness,Revival (Deluxe),Selena Gomez,2015-10-09,217906,64,0.00795,0.757,0.884,5.87e-05,0.0973,-5.488,0.0404,120.012,4
Cheap Thrills,This Is Acting,Sia,2016-01-29,211666,77,0.0472,0.628,0.698,0.00143,0.0907,-5.608,0.105,89.976,4
That Love,That Love,Shaggy,2016-08-05,239968,40,0.115,0.826,0.692,0.00034,0.0837,-7.342,0.0877,99.991,4
Hymn for the Weekend - Seeb Remix,A Head Full of Dreams Tour Edition,Coldplay,2015-12-04,212647,35,0.00868,0.564,0.849,4.68e-06,0.12,-3.516,0.0517,102.028,4
