0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
Maniac,Panic,Caravan Palace,2012,252306,0,0.395,0.858,0.777,0.205,0.103,-4.619,0.0322,111.989,4
Bound 2,Yeezus,Kanye West,2013-06-18,229146,86,0.145,0.367,0.665,0.0,0.113,-2.821,0.0465,148.913,4
My Favourite Game,Gran Turismo,The Cardigans,1998-10-01,217133,49,0.000133,0.58,0.782,0.00115,0.31,-7.085,0.0338,143.475,4
Jolene,Jolene,Dolly Parton,1974-02-04,161533,73,0.566,0.674,0.537,0.0,0.131,-10.971,0.0363,110.578,4
... Even Though You're With Another Girl,Into The Great Wide Yonder,trentemøller,2010-05-31,292373,0,0.459,0.328,0.493,0.608,0.114,-10.473,0.0357,132.815,4
Chandelier,1000 Forms Of Fear,Sia,2014-07-04,216120,79,0.0197,0.399,0.787,6.07e-05,0.0685,-2.88,0.0499,117.089,5
Fancy,The New Classic (Deluxe Version),Iggy Azalea,2014-01-01,199938,68,0.0904,0.912,0.716,0.0,0.0491,-4.141,0.0697,94.981,4
Drive,Heartbeat City,The Cars,1984-03-13,234493,66,0.124,0.582,0.606,0.00139,0.151,-9.961,0.0289,111.441,5
Shoop,Very Necessary,Salt-N-Pepa,1993-10-12,248573,0,0.0881,0.939,0.68,0.0,0.0554,-7.29,0.219,96.916,4
Stolen Dance,Sadnecessary,Milky Chance,2014-06-20,313684,74,0.427,0.885,0.581,0.000204,0.0759,-8.813,0.0378,114.016,4
Girls Just Want to Have Fun,She's So Unusual,Cyndi Lauper,1983-10-14,238266,79,0.22,0.71,0.799,0.000602,0.349,-4.897,0.0328,120.372,4
Elastic Heart,1000 Forms Of Fear,Sia,2014-07-04,257200,74,0.0117,0.421,0.791,1.48e-05,0.146,-4.998,0.0496,130.075,4
Fire Water Burn,One Fierce Beer Coaster,Bloodhound Gang,1996-01-01,291800,0,0.0682,0.687,0.565,0.599,0.101,-9.613,0.0316,97.084,4
The Hills - Remix,Beauty Behind The Madness,The Weeknd,2016-03-16,243493,7,0.0974,0.409,0.602,0.0,0.107,-7.025,0.108,110.463,4
First Day Of My Life,"I'm Wide Awake, It's Morning",Bright Eyes,2005-01-25,188800,1,0.915,0.602,0.201,8.28e-05,0.0952,-17.024,0.0363,95.345,4
Kiss It Better,ANTI,Rihanna,2016-01-28,253080,0,0.272,0.619,0.806,0.0,0.0671,-4.8,0.0483,95.0,4
Needed Me,ANTI,Rihanna,2016-01-28,191600,0,0.11,0.671,0.314,0.0,0.0825,-8.091,0.244,110.898,4
In Spite Of Ourselves,In Spite Of Ourselves,John Prine,1999-09-28,213600,0,0.655,0.551,0.281,0.0,0.0877,-11.173,0.0452,154.014,4
Summer Breeze,Seals & Crofts' Greatest Hits,Seals and Crofts,1972,205480,65,0.553,0.49,0.581,0.0177,0.0764,-6.566,0.0388,88.718,4
Who Says You Can't Go Home,Have A Nice Day,Bon Jovi,2005-01-01,230280,59,0.0437,0.537,0.885,0.0,0.274,-3.641,0.0343,131.698,4
Get Your Shine On,Here's To The Good Times,Florida Georgia Line,2012-01-01,222013,63,0.00286,0.497,0.927,1.26e-06,0.413,-4.52,0.0371,96.991,4
Cruise,Here's To The Good Times,Florida Georgia Line,2012-01-01,208960,74,0.0191,0.457,0.948,0.0,0.0536,-3.364,0.0354,148.0,4
Cruise - Remix,Here's To The Good Times...This Is How We Roll,Florida Georgia Line,2013-01-01,208786,58,0.0156,0.525,0.915,0.0,0.66,-4.351,0.0789,149.042,4
Wagon Wheel,True Believers,Darius Rucker,2013-01-01,298373,78,0.455,0.537,0.66,0.0,0.135,-7.174,0.0296,148.096,4
"Dayum, Baby",Here's To The Good Times,Florida Georgia Line,2012-01-01,205213,46,0.252,0.573,0.939,0.0,0.0692,-3.019,0.0557,140.003,4
Round Here,Here's To The Good Times,Florida Georgia Line,2012-01-01,215120,63,0.00385,0.523,0.954,1.65e-06,0.243,-3.051,0.0374,141.982,4
Here's to the Night,Horrorscope,Eve 6,2000,249840,56,0.0405,0.583,0.652,0.000378,0.0781,-6.255,0.0244,97.469,4
Ready Set Roll,Ignite the Night,Chase Rice,2014,190587,38,0.017,0.513,0.781,0.0,0.668,-5.301,0.066,155.997,4
Springsteen,Chief,Eric Church,2011-01-01,263386,74,0.1,0.692,0.809,9.77e-05,0.185,-5.935,0.0255,104.023,4
Hell Raisin' Heat Of The Summer,Here's To The Good Times,Florida Georgia Line,2012-01-01,213200,38,0.0163,0.543,0.884,0.000119,0.252,-3.731,0.0335,132.957,4
Knee Deep (feat. Jimmy Buffett),You Get What You Give (Deluxe),Zac Brown Band,2010-09-20,203173,0,0.432,0.715,0.584,1.41e-06,0.095,-8.231,0.0296,90.987,4
Sunshine & Whiskey,Sunshine & Whiskey,Frankie Ballard,2014-04-03,182400,66,0.223,0.67,0.737,0.0,0.325,-6.794,0.0434,92.983,4
m.A.A.d city,"good kid, m.A.A.d city",Kendrick Lamar,2012,350120,68,0.0538,0.487,0.729,4.07e-06,0.44,-6.815,0.271,91.048,4
Mercy,Mercy,Kanye West,2012-01-01,329320,72,0.0685,0.563,0.496,5.8e-05,0.173,-9.381,0.406,139.993,4
Straight Outta Compton,Straight Outta Compton,N.W.A.,1988-08-08,258687,72,0.0461,0.834,0.878,0.0,0.334,-9.484,0.15,102.848,4
Survival,The Marshall Mathers LP2 (Deluxe),Eminem,2013-11-05,272417,0,0.0044,0.449,0.892,0.0,0.126,-3.002,0.225,176.129,4
Ni**as In Paris,Top Five (Music From And Inspired By The Motion Picture),Various Artists,2014-12-09,219320,56,0.0763,0.757,0.882,0.0,0.251,-6.125,0.248,140.047,4
"Tokyo Drift (Fast & Furious) - From ""The Fast And The Furious: Tokyo Drift"" Soundtrack",Tokyo Drift (Fast & Furious),Teriyaki Boyz,2006-01-01,255946,70,0.178,0.757,0.892,4.19e-05,0.0719,-5.321,0.124,127.014,4
'Till I Collapse,The Eminem Show,Eminem,2002-05-26,297893,2,0.0748,0.551,0.851,0.0,0.0784,-3.277,0.197,171.411,4
Remember the Name (feat. Styles of Beyond),The Rising Tied,Fort Minor,2005-11-21,230493,73,0.0583,0.688,0.835,2.87e-06,0.0795,-4.162,0.0911,84.858,4
POWER,My Beautiful Dark Twisted Fantasy,Kanye West,2010-11-22,292093,78,0.0161,0.542,0.914,0.0,0.744,-4.747,0.113,153.993,4
Jumpman,What A Time To Be Alive,Drake,2015-09-20,205879,72,0.0559,0.852,0.553,0.0,0.332,-7.286,0.187,142.079,4
My Songs Know What You Did In The Dark (Light Em Up),Save Rock And Roll,Fall Out Boy,2013-01-01,186826,64,0.0271,0.558,0.924,3.32e-06,0.537,-4.341,0.064,151.99,4
Kush Ups (feat. Wiz Khalifa),COOLAID,Snoop Dogg,2016-07-01,237040,0,0.0163,0.599,0.858,0.0,0.297,-2.848,0.0794,149.448,4
Panda,New English,Desiigner,2016-06-26,246761,0,0.028,0.576,0.766,1.68e-06,0.366,-4.943,0.449,144.833,4
Sneakin’,Sneakin’,Drake,2016-10-24,251333,65,0.00496,0.806,0.558,1.45e-06,0.16,-6.538,0.172,85.011,4
Trophies,Rise Of An Empire (Deluxe Edition),Young Money,2014-01-01,188320,74,0.155,0.746,0.687,0.0,0.137,-7.475,0.382,143.931,4
Gospel,Gospel,Rich Brian,2017-05-12,173294,0,0.000856,0.681,0.659,8.17e-06,0.11,-6.405,0.268,156.004,4
Pop That,Excuse My French (Deluxe),French Montana,2013-01-01,303533,49,0.0648,0.734,0.892,0.0,0.58,-1.856,0.125,138.031,4
Numb / Encore,Numb / Encore: MTV Ultimate Mash-Ups Presents Collision Course,JAY-Z,2004-11-30,205733,77,0.0603,0.687,0.793,0.0,0.582,-4.254,0.166,107.045,4
Berzerk,The Marshall Mathers LP2 (Deluxe),Eminem,2013-11-05,238746,0,0.0232,0.715,0.874,0.0,0.246,-4.052,0.344,95.213,4
Pop Style,Views,Drake,2016-05-06,212946,63,0.192,0.713,0.462,2.16e-06,0.105,-10.027,0.123,133.053,4
I Got the Keys (feat. Jay-Z & Future),Major Key,DJ Khaled,2016-08-05,219758,45,0.00287,0.686,0.623,0.00145,0.219,-3.425,0.13,140.171,4
X Gon' Give It To Ya,The Definition Of X: Pick Of The Litter,DMX,2007-01-01,217586,0,0.0139,0.769,0.899,0.0,0.0681,-3.104,0.165,95.058,4
Back To Back,Back To Back,Drake,2015-07-31,170637,70,0.00855,0.893,0.48,0.0,0.116,-3.728,0.356,86.976,4
All The Way Up (Remix),All The Way Up (Remix) (feat. French Montana & Infared) - Single,Fat Joe,2016-05-27,284830,60,0.097,0.564,0.717,0.0,0.493,-6.403,0.397,117.489,5
"Work REMIX (feat. A$AP Rocky, French Montana, Trinidad James & ScHoolboy Q)",Trap Lord,A$AP Ferg,2013-08-19,283693,69,0.0246,0.841,0.733,0.0,0.174,-5.077,0.142,130.009,4
R.I.C.O. (feat. Drake),Dreams Worth More Than Money,Meek Mill,2015-06-29,197133,70,0.317,0.727,0.599,0.0,0.219,-6.941,0.327,167.909,3
King Kunta,To Pimp A Butterfly,Kendrick Lamar,2015-03-16,234693,74,0.00589,0.884,0.657,0.0,0.154,-4.569,0.0977,107.059,4
The Game & Skrillex: El Chapo,The Documentary 2.5,The Game,2015-10-16,220078,0,0.138,0.754,0.909,0.0,0.281,-3.323,0.23,126.994,4
0 To 100 / The Catch Up,0 To 100 / The Catch Up,Drake,2013-07-14,275226,71,0.737,0.559,0.716,0.0,0.252,-3.964,0.39,176.618,4
KMT,More Life,Drake,2017-03-18,162637,63,0.0189,0.875,0.6,0.0143,0.132,-6.818,0.0435,119.987,4
Collard Greens,Oxymoron (Deluxe),ScHoolboy Q,2014-01-01,299960,78,0.025,0.825,0.575,9.94e-06,0.205,-4.87,0.0633,153.954,4
Bad and Boujee (feat. Lil Uzi Vert),Culture,Migos,2017-04-07,343150,22,0.0611,0.926,0.666,0.0,0.123,-5.314,0.244,127.079,4
Roll in Peace (feat. XXXTENTACION),Project Baby 2: All Grown Up,Kodak Black,2017-08-18,213132,73,0.0306,0.747,0.524,0.0,0.2,-6.807,0.245,140.053,4
Hooked On A Feeling,Hooked On A Feeling - 40th Anniversary Collection,Blue Swede,2014-09-30,172866,66,0.261,0.547,0.82,0.0,0.3,-6.728,0.0805,118.208,4
Go All The Way,Raspberries,Raspberries,1972,205346,62,0.548,0.305,0.849,0.000134,0.0995,-4.892,0.0999,134.287,4
Fooled Around And Fell In Love,Struttin' My Stuff,Elvin Bishop,1975-01-01,276000,60,0.042,0.633,0.621,0.0172,0.186,-11.494,0.0313,113.325,3
I Want You Back,Diana Ross Presents The Jackson 5,The Jackson 5,1969-12-18,176333,0,0.29,0.639,0.548,9.68e-05,0.366,-13.534,0.0394,98.359,4
Come And Get Your Love,K-tel Presents Redbone - One More Time,Redbone,1982,208306,29,0.231,0.793,0.481,0.00122,0.06,-14.246,0.0278,107.744,4
Escape (The Pina Colada Song),Partners In Crime,Rupert Holmes,1979-01-01,276493,76,0.467,0.836,0.509,4.1e-06,0.0436,-13.668,0.0548,138.714,4
O-o-h Child,Stairsteps (Expanded Edition),The Five Stairsteps,2014,197440,59,0.00156,0.512,0.56,0.000168,0.646,-10.429,0.0412,87.277,4
Ain't No Mountain High Enough,United,Marvin Gaye,1967-08-29,151666,0,0.482,0.669,0.616,0.0,0.179,-10.776,0.033,130.037,4
Mr. Blue Sky,Out of the Blue,Electric Light Orchestra,1977,303373,80,0.652,0.388,0.338,3.73e-06,0.248,-10.054,0.0329,177.765,4
Fox On The Run,Desolation Boulevard,Sweet,1974-11,207666,58,0.173,0.511,0.644,6.17e-05,0.0928,-12.191,0.0352,128.067,4
The Chain - 2004 Remaster,Rumours,Fleetwood Mac,1977-02-04,269813,63,0.0517,0.522,0.755,6.63e-05,0.0781,-6.95,0.0524,151.796,4
Southern Nights,Southern Nights,Glen Campbell,1977-01-01,180026,69,0.0989,0.697,0.813,0.0232,0.583,-8.89,0.0315,95.301,4
My Sweet Lord,All Things Must Pass (Remastered),George Harrison,1970-11-27,281226,0,0.0705,0.537,0.685,0.0,0.0839,-8.935,0.0333,120.965,4
Come A Little Bit Closer,Come A Little Bit Closer: The Best Of Jay & The Americans,Jay & The Americans,1964,166666,65,0.52,0.636,0.684,0.0015,0.534,-9.302,0.057,132.509,4
Surrender,Heaven Tonight,Cheap Trick,1978-04,253733,69,0.00717,0.524,0.955,8.77e-06,0.659,-7.081,0.0411,133.849,4
Father And Son,Tea For The Tillerman (Remastered),Yusuf / Cat Stevens,1970-11-23,221000,0,0.615,0.497,0.343,3.13e-05,0.099,-11.482,0.0369,136.118,4
Flashlight,Can't Hardly Wait,Various Artists,1998-05-26,267800,52,0.0332,0.749,0.802,0.0499,0.611,-6.159,0.0471,106.077,4
Suffragette City - 2012 Remaster,The Rise and Fall of Ziggy Stardust and the Spiders from Mars (2012 Remaster),David Bowie,1972-06-06,208413,61,0.368,0.455,0.883,0.0,0.277,-9.159,0.0384,142.638,4
We Gotta Get Out Of This Place - UK Single Version,Animal Tracks,The Animals,1965-09-01,194600,52,0.432,0.534,0.61,2.77e-06,0.0988,-5.276,0.0343,124.05,4
Mr. Big Stuff,Mr. Big Stuff,Jean Knight,1971,164560,66,0.29,0.886,0.491,2.46e-06,0.229,-12.589,0.171,93.236,4
Moonage Daydream - 2012 Remaster,The Rise and Fall of Ziggy Stardust and the Spiders from Mars (2012 Remaster),David Bowie,1972-06-06,279693,70,0.0408,0.56,0.605,0.000162,0.0585,-11.209,0.0348,144.478,4
Magic - 2003 Remaster,"A's, B's And Rarities",Pilot,2004-12-06,186733,44,0.23,0.395,0.566,0.0,0.2,-7.379,0.0387,203.337,4
Don't Bring Me Down,Discovery,Electric Light Orchestra,1979-05-31,243373,72,0.144,0.638,0.867,0.000733,0.0846,-6.469,0.0331,115.692,4
September,"Now, Then & Forever","Earth, Wind & Fire",2013-09-10,216520,0,0.183,0.693,0.911,0.000107,0.3,-3.691,0.0305,125.895,4
Starman - 2012 Remaster,The Rise and Fall of Ziggy Stardust and the Spiders from Mars (2012 Remaster),David Bowie,1972-06-06,254293,75,0.166,0.486,0.449,2.23e-06,0.54,-10.298,0.0267,100.456,4
These Eyes,Wheatfield Soul,The Guess Who,1969-03-01,225920,60,0.491,0.561,0.382,1.08e-06,0.156,-11.276,0.0267,96.447,4
Driver's Seat,Fickle Heart (Plus Two Bonus Cuts),Sniff 'n' The Tears,1978,240746,0,0.0186,0.754,0.804,0.0604,0.207,-7.189,0.0368,132.967,4
Blinded By The Light,The Roaring Silence,Manfred Mann's Earth Band,1976,428133,63,0.291,0.456,0.696,0.000207,0.0853,-10.0,0.0653,142.156,4
When Will I See You Again,The Three Degrees,The Three Degrees,1973,178746,62,0.732,0.564,0.593,0.00366,0.343,-9.245,0.0328,120.753,4
Band On The Run - Remastered 2010,Band On The Run (Standard),Wings,1973-12-05,313026,70,0.0832,0.479,0.601,0.00142,0.11,-8.806,0.0318,124.966,4
Love Train,Back Stabbers,The O'Jays,1972-01-01,178400,70,0.186,0.743,0.572,1.44e-05,0.163,-9.627,0.0493,122.658,4
The Things We Do For Love,Deceptive Bends (Remastered version),10cc,1977,209266,0,0.146,0.514,0.542,0.0,0.0375,-9.854,0.0585,105.252,4
Summer Breeze,Seals & Crofts' Greatest Hits,Seals and Crofts,1972,205480,65,0.553,0.49,0.581,0.0177,0.0764,-6.566,0.0388,88.718,4
Shambala - Single Version,Cyan,Three Dog Night,1973,204106,0,0.623,0.553,0.596,0.00158,0.609,-11.301,0.0363,127.481,4
The Air That I Breathe - 2008 Remaster,Hollies,The Hollies,1974-03-01,257106,66,0.242,0.279,0.473,0.00164,0.158,-8.375,0.0309,167.792,4
Build Me Up Buttercup - Mono,The Foundations,The Foundations,1968-01-01,177533,74,0.315,0.659,0.513,0.0,0.283,-7.186,0.0293,133.609,4
"If You Want To Sing Out, Sing Out",On The Road To Find Out,Yusuf / Cat Stevens,2001,165133,41,0.791,0.687,0.284,0.0145,0.134,-13.452,0.0354,132.242,4
"I Can't Help Myself (Sugar Pie, Honey Bunch)",Reach Out I'll Be There,Four Tops,1988-01-01,162960,0,0.385,0.704,0.573,0.0,0.0912,-10.154,0.0298,127.04,4
You Don't Own Me (feat. G-Eazy),FMA,SAYGRACE,2016-07-01,201493,69,0.159,0.332,0.635,2.79e-06,0.0599,-5.653,0.0898,186.249,3
Waking Up In Vegas,One Of The Boys,Katy Perry,2008,199186,45,0.0012,0.524,0.878,0.0,0.098,-3.108,0.0346,130.989,4
DNA,DNA: The Deluxe Edition,Little Mix,2012,236733,0,0.0325,0.536,0.696,3.51e-05,0.12,-4.888,0.0492,141.043,4
Salute,Salute (The Deluxe Edition),Little Mix,2013-11-11,236013,0,0.0992,0.641,0.732,0.0,0.285,-5.324,0.051,82.027,4
Mr. Music (Acapella),Mr. Music,Tori Kelly,2011-08-23,213529,10,0.717,0.724,0.276,0.0,0.0944,-10.005,0.0619,85.161,4
Title,Title (Deluxe),Meghan Trainor,2015-01-09,174733,73,0.343,0.779,0.754,2.6e-06,0.0965,-4.358,0.0966,89.998,4
Make Me Like You,This Is What The Truth Feels Like,Gwen Stefani,2016-03-18,216946,0,0.0378,0.741,0.722,8.49e-06,0.129,-4.703,0.0471,118.041,4
I Won't Say (I'm In Love),Hercules (Original Motion Picture Soundtrack/Bonus Track Version),Various Artists,1997-01-01,140333,48,0.247,0.686,0.467,0.0,0.172,-10.218,0.042,121.075,4
Future Sounds Like Us,Shake It Up: I <3 Dance,Various Artists,2013-03-05,177933,24,0.0309,0.706,0.59,0.0,0.115,-5.505,0.057,130.086,4
Everything Is Not As It Seems - Series Theme Song,Wizards of Waverly Place,Various Artists,2009-01-01,50613,52,0.0549,0.796,0.766,0.0,0.0946,-5.937,0.0919,124.896,4
Love Will Remember,Stars Dance,Selena Gomez,2013-01-01,210360,0,0.0119,0.624,0.952,0.0,0.0998,-4.103,0.175,110.018,4
Right Where I Wanna Be,Teen Beach 2 (Original TV Movie Soundtrack),Various Artists,2015-01-01,149546,40,0.452,0.749,0.726,0.0,0.152,-3.48,0.0392,132.043,4
Crazy - The Voice Performance,Crazy (The Voice Performance),Melanie Martinez,2012-01-01,212293,0,0.618,0.595,0.558,1.89e-06,0.102,-5.706,0.0267,101.923,4
Magnets,Caracal (Deluxe),Disclosure,2015-09-25,199245,0,0.0606,0.703,0.638,2.21e-06,0.1,-7.879,0.159,92.041,4
F.E.E.L.G.O.O.D.,Sometime Last Night,R5,2015-01-01,226586,36,0.00324,0.672,0.815,0.0,0.14,-5.788,0.0454,110.994,4
I Know You Got Away,Sometime Last Night,R5,2015-01-01,199053,29,0.00163,0.402,0.641,0.0,0.0915,-5.423,0.0633,150.19,3
Two Young Hearts,Eyes Wide Open,Sabrina Carpenter,2015-04-10,233600,0,0.00455,0.605,0.69,0.0,0.0973,-7.407,0.0385,110.069,4
Vapor,Sounds Good Feels Good (Deluxe),5 Seconds of Summer,2015-10-23,179091,53,0.0117,0.507,0.861,0.0,0.121,-4.574,0.0434,155.071,4
Just Saying,Good Girls,5 Seconds of Summer,2014-01-01,159618,45,0.00127,0.438,0.882,0.0,0.508,-5.459,0.154,184.058,4
Never Forget You,So Good,Zara Larsson,2017-03-17,213427,74,0.00312,0.583,0.732,9.86e-06,0.269,-5.728,0.0457,145.992,4
"A Spoonful Of Sugar - From ""Mary Poppins""",We Love Disney,Various Artists,2015-10-23,218426,11,0.502,0.487,0.556,0.0,0.165,-8.306,0.0646,111.89,4
"Main Title / Once Upon A Dream / Prologue - From ""Sleeping Beauty""/Soundtrack Version",Sleeping Beauty,Various Artists,1996-01-01,177733,35,0.966,0.201,0.138,0.0415,0.302,-15.923,0.0391,71.32,3
Dangerous Woman,Dangerous Woman,Ariana Grande,2016-05-20,235946,0,0.0612,0.677,0.604,0.0,0.353,-5.32,0.0385,134.052,3
Popular Song,Yours Truly,Ariana Grande,2013-01-01,200213,56,0.152,0.666,0.81,0.0,0.0613,-4.574,0.0458,99.023,4
The Night Is Still Young,The Pinkprint (International Deluxe Explicit),Nicki Minaj,2014-12-15,227560,62,0.00212,0.656,0.692,0.00305,0.128,-6.145,0.0563,128.017,4
The Island,Feeling Electric,Parade of Lights,2015-06-02,215888,30,0.00125,0.387,0.837,0.0,0.582,-5.772,0.0624,93.994,4
Raise Hell,ROCKISDEAD,Dorothy,2016-06-24,181868,60,0.0224,0.547,0.693,0.0,0.523,-6.404,0.0264,79.963,4
"Time of Our Lives - Main Title Theme From ""I Didn't Do It""",Time Of Our Lives (Main Title Theme) [Music From The TV Series “I Didn’t Do It”],Olivia Holt,2014-01-01,150506,39,0.000152,0.467,0.817,0.000594,0.199,-4.941,0.0879,200.044,4
Painting the Roses Red / March of the Cards,Alice In Wonderland (Original Motion Picture Soundtrack),Various Artists,1997-01-01,168600,34,0.921,0.672,0.416,0.00101,0.0975,-12.439,0.311,126.576,4
Smile,Meet The Vamps,The Vamps,2014-01-01,181084,31,0.0061,0.548,0.874,0.0,0.38,-4.452,0.0566,92.82,4
BAM,Sparks Fly Japan Edition,Miranda Cosgrove,2007,170173,10,0.00127,0.675,0.964,1.52e-05,0.152,-4.137,0.0955,122.382,4
Force of Nature,Not An Apology,Bea Miller,2015-01-01,241813,42,0.771,0.658,0.566,0.0,0.167,-6.179,0.0259,80.035,4
Moment 4 Life,Pink Friday,Nicki Minaj,2010-01-01,279306,0,0.375,0.651,0.888,0.0,0.299,-3.821,0.295,97.946,4
Glowing in the Dark,Negatives,The Girl and The Dreamcatcher,2016-07-29,237608,28,0.145,0.68,0.655,0.0,0.164,-4.599,0.0299,104.009,4
"Me, Myself and Time","Me, Myself and Time",Demi Lovato,2010-01-01,226133,0,0.0233,0.553,0.89,0.0,0.185,-4.288,0.186,135.575,4
Starstruck,Pop It Rock It 2 (Australian Version),Various Artists,2010-01-01,174280,5,0.0342,0.554,0.8,0.0,0.089,-4.823,0.0758,174.023,4
サムシング・アバウト・ザ・サンシャイン - ソロ,スターにアイ・ラブ・ユー (オリジナル・サウンドトラック),ディズニー (SOUNDTRACKS),2010-06-23,184771,0,0.111,0.688,0.846,0.0,0.244,-5.272,0.047,125.079,4
Born To Be Somebody,Never Say Never - The Remixes,Justin Bieber,2011-01-01,181026,0,0.189,0.675,0.595,0.0,0.0506,-5.303,0.0283,117.951,4
Better Dig Two,Pioneer,The Band Perry,2013-01-01,194680,59,0.413,0.64,0.669,0.0,0.0779,-5.17,0.0519,155.844,4
Somethin' Bad (with Carrie Underwood) - Duet with Carrie Underwood [Album],Platinum,Miranda Lambert,2014-06-02,169586,67,0.0527,0.68,0.888,2.82e-06,0.0575,-5.308,0.055,90.076,4
Mama's Broken Heart,Four The Record,Miranda Lambert,2011-11-01,177773,69,0.278,0.768,0.809,0.0,0.139,-4.204,0.0616,111.989,4
Fastest Girl in Town,Four The Record,Miranda Lambert,2011-11-01,197600,50,0.0205,0.541,0.911,0.00155,0.275,-3.6,0.0631,145.057,4
White Liar,Revolution,Miranda Lambert,2009-09-24,287760,56,0.0499,0.35,0.777,0.000738,0.413,-4.33,0.0336,185.046,4
Blown Away,Blown Away,Carrie Underwood,2012-05-01,240133,63,0.0909,0.531,0.843,0.0,0.0283,-2.569,0.0429,136.991,4
Cowboy Casanova,Play On,Carrie Underwood,2009,236786,63,0.0328,0.597,0.82,0.0,0.119,-2.529,0.0582,119.969,4
Undo It,Play On,Carrie Underwood,2009,177253,60,0.11,0.476,0.84,0.0,0.046,-2.259,0.058,156.254,4
Come Away To The Water,The Hunger Games: Songs From District 12 And Beyond,Various Artists,2012-01-01,313306,36,0.477,0.402,0.493,0.0218,0.139,-14.332,0.0372,84.893,4
Kingdom Come,The Hunger Games: Songs From District 12 And Beyond,Various Artists,2012-01-01,222560,41,0.846,0.497,0.277,4.77e-06,0.111,-11.382,0.0373,81.367,4
Safe & Sound - from The Hunger Games Soundtrack,The Hunger Games: Songs From District 12 And Beyond,Various Artists,2012-01-01,240066,65,0.883,0.471,0.3,1.05e-05,0.0698,-10.807,0.028,144.319,4
Eyes Open,The Hunger Games: Songs From District 12 And Beyond,Various Artists,2012-01-01,244586,51,0.00678,0.598,0.724,0.00182,0.0839,-7.225,0.0345,137.115,4
"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")","CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,2016-05-06,236001,78,0.0123,0.666,0.83,0.0,0.191,-5.715,0.0751,113.03,4
Work from Home (feat. Ty Dolla $ign),7/27 (Deluxe),Fifth Harmony,2016-05-27,214480,75,0.103,0.803,0.585,3.94e-06,0.0644,-5.861,0.0432,105.017,4
Cheetah Love - Soundtrack,The Cheetah Girls: One World,The Cheetah Girls,2008-01-01,193960,0,0.013,0.708,0.906,2e-06,0.159,-4.381,0.0487,132.08,4
One Way or Another (Teenage Kicks),One Way Or Another (Teenage Kicks),One Direction,2013-02-17,157293,66,0.025,0.489,0.867,0.0,0.586,-3.121,0.071,162.131,4
Gotta Be You,Up All Night,One Direction,2012-05-25,244506,63,0.374,0.495,0.583,0.0,0.0781,-4.531,0.0249,84.969,4
Grow Up (feat. Busta Rhymes),Sticks & Stones,Cher Lloyd,2011-11-07,179453,31,0.0273,0.589,0.824,0.0,0.483,-2.683,0.198,174.156,4
Want U Back,Sticks & Stones,Cher Lloyd,2011-11-07,214013,65,0.0662,0.696,0.893,0.0,0.473,-2.963,0.076,97.954,4
Behind The Music,Sticks & Stones,Cher Lloyd,2012-10-02,222920,26,0.0538,0.605,0.79,0.0,0.263,-4.163,0.114,157.931,4
With Ur Love,Sticks & Stones,Cher Lloyd,2012-10-02,203040,41,0.0108,0.549,0.832,0.0,0.157,-2.668,0.0388,170.018,4
Swagger Jagger,Sticks & Stones,Cher Lloyd,2011-11-07,192000,48,0.0132,0.663,0.84,0.0,0.496,-2.85,0.083,128.071,4
Superhero,Sticks & Stones,Cher Lloyd,2011-11-07,208026,37,0.233,0.665,0.783,0.0,0.124,-5.112,0.0825,142.459,4
I Got the Boy,thirty one,Jana Kramer,2015-10-09,201013,58,0.26,0.625,0.569,0.0,0.127,-5.954,0.0271,149.987,4
Miss Movin' On,Reflection (Japan Deluxe Edition),Fifth Harmony,2014,194253,29,0.0297,0.464,0.845,6.4e-06,0.302,-2.927,0.0508,75.029,4
Sierra,Start Here,Maddie & Tae,2015-06-02,165266,36,0.207,0.632,0.834,0.0,0.236,-3.88,0.044,111.99,4
BO$$,Reflection (Japan Deluxe Edition),Fifth Harmony,2014,171413,29,0.00621,0.813,0.872,0.0,0.0498,-5.224,0.107,103.016,4
Don't Wanna Dance Alone,Reflection (Japan Deluxe Edition),Fifth Harmony,2014,230173,9,0.0367,0.777,0.789,2.46e-05,0.0599,-3.574,0.0563,119.017,4
Single Ladies (Put a Ring on It),I AM...SASHA FIERCE - Platinum Edition,Beyoncé,2008,192586,67,0.0383,0.426,0.584,0.0,0.192,-5.293,0.296,193.438,4
Rolling in the Deep,21,Adele,2011-01-19,228293,1,0.131,0.729,0.756,0.0,0.0527,-5.119,0.0294,104.945,4
I Kissed A Girl,One Of The Boys,Katy Perry,2008,179640,60,0.00223,0.699,0.76,0.0,0.132,-3.173,0.0677,129.996,4
This Love,Songs About Jane: 10th Anniversary Edition,Maroon 5,2002,206200,79,0.0525,0.712,0.862,0.0,0.093,-4.612,0.0378,95.051,4
Survivor,Survivor,Destiny's Child,2001-01-01,254040,64,0.0533,0.524,0.904,0.0,0.776,-2.071,0.398,161.188,4
HandClap,Fitz and The Tantrums,Fitz and The Tantrums,2016-06-10,193253,65,0.00609,0.636,0.836,0.000157,0.0828,-3.004,0.0427,139.956,4
