0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
Everybody Wants To Rule The World - From “The Hunger Games: Catching Fire” Soundtrack,The Hunger Games: Catching Fire (Original Motion Picture Soundtrack / Deluxe Version),Various Artists,2013-01-01,155586,0,0.62,0.389,0.567,0.000204,0.108,-9.29,0.134,110.929,3
Superheroes / Human After All / Rock'n Roll,Alive 2007,Daft Punk,2007-11-19,341106,43,4.48e-05,0.487,0.723,0.383,0.819,-11.148,0.143,138.007,4
Circular Dispute,Circular Dispute / Isolator / Ossima,Hysee,2016-06-17,288371,0,0.591,0.424,0.295,0.817,0.111,-18.66,0.132,169.988,4
Walk - Phaeleh Remix,In A Time Lapse - The Remixes,Ludovico Einaudi,2013-01-01,308057,38,0.645,0.572,0.289,0.836,0.125,-11.07,0.0288,139.921,1
Ken Tavr,Confession,Ishome,2013-05-15,307896,0,0.54,0.619,0.427,0.926,0.115,-11.645,0.0517,91.028,4
Love & Hate,Love & Hate,Michael Kiwanuka,2016-07-15,427093,0,0.174,0.308,0.513,0.000342,0.187,-7.808,0.0292,82.283,4
The Ego,One More Day - EP,Ujo,2015-12-14,322360,2,0.241,0.176,0.834,2.57e-05,0.0748,-6.548,0.194,79.847,4
Jungle,Petit Biscuit,Petit Biscuit,2016-05-13,273903,43,0.302,0.363,0.655,0.0679,0.103,-6.582,0.0769,171.664,4
The Meaning Of Love,Goddess,Chrome Sparks,2014-11-27,353098,0,0.0383,0.345,0.71,0.222,0.136,-5.195,0.0857,82.667,4
Coffee,Sylvan Esso,Sylvan Esso,2014-01-01,268213,0,0.343,0.643,0.464,0.000935,0.0873,-8.113,0.1,100.002,4
Learn Ya,FREE 6LACK,6LACK,2016-11-18,215680,53,0.509,0.416,0.527,0.00312,0.112,-8.692,0.331,81.576,4
Two Weeks,LP1,FKA twigs,2014-08-11,247547,0,0.0625,0.48,0.717,0.000685,0.0814,-6.663,0.23,109.756,4
Digital Kids,Juno,Vicktor Taiwò,2015-06-15,218888,0,0.91,0.331,0.424,9.44e-06,0.159,-10.218,0.0629,154.067,4
Fyrsta,Living Room Songs,Ólafur Arnalds,2011-12-02,256000,0,0.983,0.23,0.0698,0.933,0.106,-20.62,0.0376,132.667,4
Raga Hemavati (Flute),Romantic Evening Ragas',Rakesh Chaurasia & Abhijit Pohankar,2006-01-01,172640,43,0.995,0.196,0.0948,0.939,0.351,-13.213,0.0361,108.087,3
Dhun (Flute & Keyboard),Romantic Evening Ragas',Rakesh Chaurasia & Abhijit Pohankar,2006-01-01,130253,10,0.995,0.326,0.138,0.958,0.167,-15.291,0.0354,132.688,3
Khumjung,Spirit of Yoga,Ben Leinbach,2003-11-04,931786,0,0.954,0.13,0.0828,0.944,0.11,-16.424,0.0398,97.957,3
Shanti (Peace Out),Elephant Power,MC YOGI,2008-09-23,419280,52,0.873,0.173,0.0785,0.933,0.377,-18.32,0.0406,87.241,4
The Humpty Dance,Sex Packets,Digital Underground,1990-03-26,391693,1,0.0341,0.813,0.693,0.0,0.121,-8.0,0.266,103.508,4
Hip Hop Hooray,19 Naughty III,Naughty By Nature,1993-02-23,267266,3,0.102,0.862,0.642,0.0,0.272,-13.652,0.101,99.201,4
O.P.P.,Anthem Inc.,Naughty By Nature,2011-12-13,250122,27,0.00167,0.77,0.966,0.0,0.128,-4.418,0.0908,97.755,4
Woo Hah!! Got You All in Check,The Coming,Busta Rhymes,1996,271973,54,0.127,0.842,0.831,0.0,0.0881,-7.072,0.242,92.053,4
The Choice Is Yours (Revisited),A Wolf In Sheep's Clothing,Black Sheep,1991-01-01,243200,58,0.0336,0.867,0.679,1.59e-06,0.0742,-12.028,0.207,101.293,4
I Wanna Rock,I Got Sumthin' On My Mind,Luke,1992-02-11,279933,37,0.0399,0.801,0.765,8.35e-06,0.429,-11.968,0.203,138.052,4
Buggin' Out,The Low End Theory,A Tribe Called Quest,1991-09-24,217466,57,0.114,0.887,0.419,0.268,0.129,-10.961,0.353,96.149,4
Know The Ledge,Don't Sweat The Technique,Eric B. & Rakim,1992-01-01,238866,53,0.0289,0.794,0.88,2.52e-05,0.0683,-9.77,0.162,115.666,4
The World Is Yours,Illmatic XX,Nas,2014-04-15,290573,52,0.274,0.678,0.794,1.68e-06,0.124,-6.186,0.14,87.374,4
Scenario - LP Mix,The Low End Theory,A Tribe Called Quest,1991-09-24,250133,59,0.112,0.795,0.6,0.000171,0.111,-14.004,0.341,101.78,4
Home Is Where the Hatred Is,Pieces Of A Man,Gil Scott-Heron,1971,201520,0,0.267,0.687,0.712,0.0104,0.185,-9.434,0.0315,98.231,4
Rebirth Of Slick (Cool Like Dat),Reachin' (A New Refutation Of Time And Space),Digable Planets,1993-01-01,261266,59,0.0476,0.884,0.334,0.0588,0.107,-18.943,0.228,98.315,4
Rebel Without A Pause,"Def Jam Classics, Vol.1",Various Artists,1989-01-01,266193,10,0.00795,0.806,0.602,0.0,0.325,-14.508,0.371,98.942,4
Slam,Bacdafucup,Onyx,1993-03-30,218333,61,0.0654,0.876,0.71,0.00312,0.918,-12.908,0.347,98.305,4
Let's Play House,Trombipulation,Parliament,1980-01-01,219533,27,0.216,0.634,0.714,0.0355,0.0789,-10.221,0.267,197.632,4
Bitch Betta Have My Money,Bitch Betta Have My Money,AMG,1991,195560,43,0.00101,0.859,0.551,0.0,0.041,-13.174,0.141,104.018,4
I Took A Pill In Ibiza - Seeb Remix,"At Night, Alone.",Mike Posner,2016-05-06,197933,0,0.0353,0.663,0.713,7.68e-06,0.0843,-6.647,0.112,101.965,4
Love Yourself,Purpose (Deluxe),Justin Bieber,2015-11-13,233720,0,0.835,0.609,0.378,0.0,0.28,-9.828,0.438,100.418,4
PILLOWTALK,Mind Of Mine (Deluxe Edition),ZAYN,2016-03-25,202746,77,0.117,0.584,0.7,0.0,0.0939,-4.275,0.0456,124.944,4
Lovers & Friends,Crunk Juice (Limited Edition),Lil Jon,2004-01-01,260613,0,0.0625,0.569,0.49,0.0,0.464,-6.191,0.261,69.955,4
7 Years,Lukas Graham (Blue Album),Lukas Graham,2015-06-16,237300,53,0.29,0.742,0.479,0.0,0.391,-5.83,0.0551,119.951,4
Simple Things,Wildheart (Deluxe Version),Miguel,2015-06-26,196026,55,0.642,0.536,0.496,0.000802,0.119,-6.452,0.0429,80.925,4
Like I'm Gonna Lose You (feat. John Legend),Title (Deluxe),Meghan Trainor,2015-01-09,225053,78,0.4,0.63,0.53,0.0,0.177,-7.259,0.0434,108.038,3
If I Have To,If I Have To,Avery Wilson,2015-05-05,184173,37,0.34,0.398,0.508,0.0,0.125,-4.614,0.115,77.893,4
"I Need a Girl (Pt. 2) [feat. Loon, Ginuwine & Mario Winans]",Bad Boy's 10th Anniversary- The Hits,Various Artists,2004-03-09,285586,70,0.421,0.713,0.471,0.0,0.0308,-7.392,0.483,199.764,4
明明就,十二新作,Jay Chou,2012-12-28,260386,55,0.14,0.543,0.428,0.0,0.0876,-8.966,0.0262,112.985,4
七里香,七里香,Jay Chou,2004-08-03,295306,59,0.382,0.483,0.576,0.00011,0.278,-6.911,0.028,142.132,4
珊瑚海,11月的蕭邦,Jay Chou,2005-11-01,254320,59,0.773,0.459,0.565,0.0,0.135,-5.537,0.0274,145.988,4
給我一首歌的時間,魔杰座,Jay Chou,2008-11-09,251560,56,0.272,0.756,0.635,0.0,0.146,-5.369,0.0282,118.004,4
說好的幸福呢,魔杰座,Jay Chou,2008-11-09,254720,57,0.345,0.543,0.473,0.0,0.134,-7.958,0.0282,117.61,4
愛你沒差,十二新作,Jay Chou,2012-12-28,280720,47,0.0969,0.458,0.53,0.0,0.109,-8.401,0.0258,150.142,4
Mine Mine,驚嘆號,Jay Chou,2011-11-16,268173,42,0.139,0.764,0.434,0.00409,0.083,-9.634,0.0259,112.974,4
我不配,超時代演唱會,Jay Chou,2011-01-19,292080,30,0.642,0.574,0.59,0.0,0.364,-6.402,0.0271,107.996,4
你是我的OK繃,超時代演唱會,Jay Chou,2011-01-19,282720,32,0.629,0.536,0.713,0.0,0.372,-5.77,0.0283,81.983,4
稻香,魔杰座,Jay Chou,2008-11-09,223453,58,0.286,0.67,0.626,0.0,0.0843,-5.027,0.0628,163.985,4
我不配,我很忙,Jay Chou,2008-03-10,286760,55,0.511,0.731,0.489,3.04e-06,0.0775,-8.361,0.0244,108.019,4
蒲公英的約定,我很忙,Jay Chou,2008-03-10,245200,57,0.128,0.569,0.507,0.0,0.0999,-7.191,0.0239,135.977,4
聽媽媽的話,依然范特西,Jay Chou,2006,263973,0,0.391,0.719,0.64,6.52e-05,0.11,-6.615,0.0287,92.989,4
退後,依然范特西,Jay Chou,2006,260200,0,0.406,0.661,0.572,0.0,0.111,-5.665,0.0246,131.954,4
菊花台,依然范特西,Jay Chou,2006-09-05,293960,51,0.569,0.406,0.354,0.0,0.225,-6.814,0.0277,137.746,4
浪漫手機,11月的蕭邦,Jay Chou,2005-11-01,238400,50,0.656,0.565,0.504,0.000189,0.117,-8.324,0.0325,170.025,4
夜曲,11月的蕭邦,Jay Chou,2005-11-01,226773,58,0.285,0.674,0.649,0.0585,0.226,-5.869,0.0451,86.985,4
龍捲風,杰倫,Jay Chou,2000,248160,0,0.681,0.637,0.557,0.0,0.102,-6.585,0.0314,143.945,4
她說,她說,JJ Lin,2010-12-08,318499,59,0.948,0.335,0.326,0.0,0.0619,-7.223,0.0331,169.267,4
小酒窩,JJ陸,JJ Lin,2008-10-18,218026,55,0.732,0.637,0.442,0.0,0.127,-6.073,0.0254,95.201,4
一千年以後,林俊傑2003年-2010年作品精選集,JJ Lin,2016-01-08,227600,46,0.658,0.365,0.488,0.0,0.146,-6.294,0.0409,121.975,4
發現愛,林俊傑2003年-2010年作品精選集,JJ Lin,2016-01-08,220055,22,0.599,0.642,0.512,0.0,0.382,-7.705,0.0288,122.926,3
突然好想你,後青春期的詩,Mayday,2008,265866,0,0.213,0.471,0.459,5.32e-06,0.197,-6.502,0.0268,140.17,4
依然愛你,火力全開,Leehom Wang,2011-09-30,244600,0,0.837,0.635,0.374,0.0,0.129,-10.116,0.0587,147.989,4
心跳,王力宏全新創作大碟 心.跳,Leehom Wang,2008-12-23,262079,0,0.172,0.546,0.499,0.0,0.131,-6.139,0.0279,115.486,4
你是我心內的一首歌,改變自己,Leehom Wang,2007-06-25,166693,0,0.226,0.535,0.529,0.0,0.102,-6.796,0.0272,181.684,4
你不知道的事,十八般武藝,Leehom Wang,2010-08-13,277160,0,0.494,0.493,0.295,0.0,0.13,-9.924,0.0251,86.982,4
第一個清晨,2006王力宏蓋世英雄演唱會影音全記錄,Leehom Wang,2006-10-25,116586,8,0.868,0.371,0.0517,0.0,0.131,-25.516,0.0495,93.527,4
Let Me Love You,Turning Point,Mario,2004-08-06,249093,53,0.169,0.681,0.586,0.0,0.0924,-8.324,0.058,94.539,4
Sure Thing,All I Want Is You,Miguel,2010-11-26,195373,79,0.0267,0.684,0.607,0.000307,0.191,-8.127,0.1,81.001,4
It Won't Stop (feat. Chris Brown) - EP Version,"Call Me Crazy, But...",Sevyn Streeter,2013-12-03,281080,69,0.016,0.657,0.574,8.1e-05,0.172,-9.484,0.0407,119.992,4
晴天,葉惠美,Jay Chou,2003-07-31,269746,63,0.276,0.547,0.567,0.000548,0.104,-7.295,0.0242,137.13,4
可惜沒如果,新地球,JJ Lin,2014-12-27,298293,60,0.617,0.486,0.424,0.0,0.116,-5.755,0.0262,79.989,4
Photograph,x (Wembley Edition),Ed Sheeran,2013,258986,65,0.607,0.614,0.379,0.000464,0.0986,-10.48,0.0476,107.989,4
Thinking out Loud,x (Wembley Edition),Ed Sheeran,2013,281560,64,0.474,0.781,0.445,0.0,0.184,-6.061,0.0295,78.998,4
The A Team,+,Ed Sheeran,2011-09-09,258373,74,0.669,0.642,0.289,0.0,0.18,-9.918,0.0367,84.996,4
How to Save a Life,How To Save A Life,The Fray,2005-09-13,262533,80,0.269,0.64,0.743,0.0,0.101,-4.08,0.0379,122.035,4
You Found Me,The Fray,The Fray,2009-02-02,241853,74,0.0187,0.338,0.803,0.0,0.136,-5.412,0.0413,151.994,4
Next To You (feat. Justin Bieber),F.A.M.E.,Chris Brown,2011-03-18,265813,0,0.0201,0.67,0.676,0.0,0.11,-4.725,0.037,114.974,4
With You,Exclusive - The Forever Edition,Chris Brown,2007,252120,0,0.134,0.662,0.693,0.0,0.145,-4.298,0.0698,86.009,4
I Wanna Be,Exclusive - The Forever Edition,Chris Brown,2007,226173,0,0.302,0.717,0.562,0.0,0.0919,-7.03,0.0537,121.967,4
Yo (Excuse Me Miss),Chris Brown (Expanded Edition),Chris Brown,2005,229040,71,0.119,0.536,0.612,0.0,0.209,-5.847,0.272,86.768,4
Crush,Chapters (Deluxe),Yuna,2016-05-20,243133,59,0.366,0.678,0.414,3.78e-06,0.0885,-10.144,0.0498,130.031,4
童話,童話,Michael Wong,2005-01-21,244968,0,0.769,0.549,0.452,0.0,0.095,-5.373,0.0266,136.083,4
第一次,第一次個人創作專輯,Michael Wong,2001-05-10,263360,0,0.557,0.279,0.395,0.0,0.0916,-7.961,0.0346,207.846,4
勉強,燃點,Hu Xia,2012-02-24,283933,17,0.0706,0.571,0.522,2.68e-06,0.0949,-7.404,0.0256,143.034,4
指望,藍短褲,Yisa Yu,2010-04-01,239279,40,0.739,0.643,0.505,0.0,0.12,-5.344,0.0332,116.101,4
最近,關於妳的歌,Sam Lee,2006-06-16,243441,52,0.59,0.664,0.432,0.0,0.139,-7.406,0.0328,113.879,4
對面的女孩看過來,滾石香港黃金十年-任賢齊精選,Richie Jen,2003-04-01,189940,41,0.067,0.61,0.703,0.0,0.186,-6.15,0.0754,129.991,4
手心的薔薇,新地球,JJ Lin,2014-12-27,280053,60,0.849,0.422,0.499,0.0,0.276,-5.702,0.0278,86.948,4
江南,第二天堂,JJ Lin,2004-06-04,265000,56,0.75,0.621,0.517,0.0,0.315,-9.433,0.0371,120.021,4
Cold Water (feat. Justin Bieber & MØ),Cold Water (feat. Justin Bieber & MØ),Major Lazer,2016-07-22,185351,0,0.0736,0.608,0.798,0.0,0.156,-5.092,0.0432,92.943,4
Closer,Closer,The Chainsmokers,2016-07-29,244960,84,0.414,0.748,0.524,0.0,0.111,-5.599,0.0338,95.01,4
Our First Song,Our First Song,Joseph Vincent,2016-04-19,171028,4,0.958,0.701,0.252,1.1e-05,0.0938,-10.844,0.0477,158.087,4
The Ocean (feat. Shy Martin),The Ocean (feat. Shy Martin),Mike Perry,2016-04-15,183414,71,0.0225,0.632,0.575,1.81e-06,0.104,-6.478,0.029,90.037,4
好眼淚壞眼淚,最愛是V 新歌+精選,Vivian Hsu,2007-02-13,234653,39,0.851,0.575,0.285,7.09e-06,0.0943,-10.433,0.026,76.981,4
崇拜,崇拜,Fish Leong,2007,237533,0,0.812,0.389,0.312,0.0,0.207,-6.902,0.027,72.753,4
Swimming Pools (Drank) - Extended Version,"good kid, m.A.A.d city (Deluxe)",Kendrick Lamar,2012,313786,70,0.123,0.716,0.485,2.69e-05,0.604,-7.745,0.404,74.132,4
All Of The Lights,My Beautiful Dark Twisted Fantasy,Kanye West,2010-11-22,299613,76,0.0796,0.531,0.803,1.71e-05,0.176,-3.284,0.0717,142.113,4
Mercy,Mercy,Kanye West,2012-01-01,329320,72,0.0685,0.563,0.496,5.8e-05,0.173,-9.381,0.406,139.993,4
6 Foot 7 Foot,Tha Carter IV (Deluxe),Lil Wayne,2011-01-01,248586,2,0.000707,0.365,0.751,0.0,0.318,-5.429,0.304,79.119,4
Look At Me Now (feat. Lil' Wayne & Busta Rhymes),F.A.M.E.,Chris Brown,2011-03-18,222586,0,0.0339,0.767,0.677,5.51e-06,0.144,-6.128,0.184,146.155,4
Ayy Ladies (feat. Tyga),From Day 1,Travis Porter,2012-05-28,211293,68,0.096,0.905,0.782,0.0,0.0623,-3.604,0.164,96.055,4
5 O'Clock,rEVOLVEr,T-Pain,2011,281280,0,0.0697,0.556,0.742,0.0,0.102,-5.495,0.22,83.85,4
Teach Me How to Dougie,The Kickback,Cali Swag District,2011-07-12,237480,67,0.2,0.846,0.438,9.43e-05,0.0939,-4.981,0.141,85.013,4
Pursuit Of Happiness (Nightmare),Man On The Moon: The End Of Day,Kid Cudi,2009-09-15,295293,74,0.484,0.63,0.605,9.29e-05,0.298,-8.951,0.0414,115.277,4
Heart Of A Lion (Kid Cudi Theme Music),Man On The Moon: The End Of Day (Deluxe),Kid Cudi,2009-01-01,261360,52,0.308,0.723,0.452,0.0064,0.0923,-9.42,0.0328,125.015,4
Love The Way You Lie,Recovery,Eminem,2010-06-18,263373,0,0.246,0.746,0.922,0.0,0.515,-5.014,0.236,86.961,4
Roll Up,Rolling Papers,Wiz Khalifa,2011-03-29,227773,62,0.0524,0.523,0.805,0.0,0.0914,-5.473,0.192,125.358,5
Buy U a Drank (Shawty Snappin') (feat. Yung Joc),Epiphany,T-Pain,2007-06-01,227960,0,0.0111,0.693,0.547,0.0,0.0677,-8.127,0.114,80.028,4
My Last,Finally Famous (Deluxe),Big Sean,2011-01-01,254120,57,0.098,0.387,0.773,0.0,0.209,-5.685,0.17,78.629,4
Headlines,Take Care (Deluxe),Drake,2011-11-15,235986,77,0.365,0.636,0.566,0.000353,0.0917,-7.16,0.106,151.894,4
How To Love,Tha Carter IV (Deluxe),Lil Wayne,2011-01-01,240306,0,0.000177,0.644,0.661,5.14e-06,0.108,-6.093,0.0418,154.001,4
No Hands (feat. Roscoe Dash & Wale),Flockaveli,Waka Flocka Flame,2010-10-01,263773,76,0.00544,0.76,0.595,0.0,0.241,-6.366,0.0391,131.497,4
Booty Wurk (One Cheek At a Time) (feat. Joey Galaxy),rEVOLVEr,T-Pain,2011-12-21,236960,0,0.0115,0.836,0.596,1.66e-06,0.0742,-7.652,0.328,79.005,4
The Motto,Take Care (Deluxe),Drake,2011-11-15,181573,74,0.000107,0.766,0.442,6.12e-05,0.111,-8.558,0.356,201.8,4
Faded,Careless World: Rise Of The Last King,Tyga,2012-01-01,206666,58,0.0103,0.831,0.667,0.0,0.35,-8.438,0.188,95.073,4
Mirror,Tha Carter IV (Deluxe),Lil Wayne,2011-01-01,228093,2,0.858,0.328,0.622,0.0,0.104,-7.291,0.0866,74.267,4
She Will,Tha Carter IV (Deluxe),Lil Wayne,2011-01-01,305840,0,0.000402,0.364,0.841,0.0,0.242,-4.831,0.119,100.14,5
Blunt Blowin,Tha Carter IV (Deluxe),Lil Wayne,2011-01-01,312960,0,0.00222,0.721,0.738,0.0,0.224,-5.682,0.0649,135.988,4
How To Love,Tha Carter IV (Deluxe),Lil Wayne,2011-01-01,240306,0,0.000177,0.644,0.661,5.14e-06,0.108,-6.093,0.0418,154.001,4
Right Above It,I Am Not A Human Being,Lil Wayne,2010-01-01,271946,69,0.0435,0.376,0.841,0.0,0.578,-4.348,0.356,76.052,4
I'm On One,We The Best Forever,DJ Khaled,2011-01-01,296146,69,0.0536,0.413,0.807,0.0,0.631,-3.499,0.318,149.33,4
No Love,Recovery,Eminem,2010-06-18,299506,0,0.128,0.735,0.932,0.0,0.175,-2.86,0.224,129.583,4
MegaMan,Tha Carter IV (Deluxe),Lil Wayne,2011-01-01,198280,0,0.0114,0.504,0.856,0.0,0.256,-5.024,0.286,101.866,5
A Milli,Tha Carter III,Lil Wayne,2008-06-10,221840,70,0.0387,0.674,0.695,0.00202,0.194,-8.636,0.278,151.486,4
Drop The World,Rebirth,Lil Wayne,2009-01-01,229226,64,0.0719,0.663,0.91,0.0,0.244,-1.629,0.317,144.993,4
President Carter,Tha Carter IV (Deluxe),Lil Wayne,2011-01-01,255373,0,0.689,0.676,0.618,0.00821,0.127,-7.495,0.196,79.799,4
Nightmares Of The Bottom,Tha Carter IV (Deluxe),Lil Wayne,2011-01-01,281080,0,0.00953,0.81,0.577,3.48e-06,0.0838,-6.142,0.149,140.065,4
John,Tha Carter IV (Deluxe),Lil Wayne,2011-01-01,286973,0,0.0143,0.589,0.821,0.0,0.112,-4.473,0.111,77.472,4
I'm Goin In,So Far Gone,Drake,2009-01-01,225266,0,0.0393,0.658,0.756,0.0,0.0988,-8.366,0.374,169.975,4
Lollipop,Tha Carter III,Lil Wayne,2008-06-10,299333,70,0.056,0.829,0.428,0.00413,0.137,-9.469,0.0831,148.075,4
Bill Gates,I Am Not A Human Being,Lil Wayne,2010-01-01,258786,55,0.274,0.564,0.798,3.44e-05,0.129,-5.392,0.227,90.67,5
The Motto (Drake feat. Lil Wayne Tribute) [Karaoke,The Motto (Drake feat. Lil Wayne Karaoke) [Karaoke],The MegaStars Of Hip Hop & R&B Karaoke,2011-11-13,181920,0,0.000171,0.964,0.961,0.934,0.1,-10.414,0.139,101.01,4
Two Shots,Tha Carter IV (Deluxe),Lil Wayne,2011-01-01,165013,0,0.00484,0.419,0.615,7.03e-06,0.13,-8.56,0.197,144.937,4
Gonorrhea,I Am Not A Human Being,Lil Wayne,2010-01-01,262440,52,0.0311,0.715,0.745,0.0,0.0823,-5.71,0.25,148.042,4
Down,All Or Nothing,Jay Sean,2009-01-01,212506,78,0.0101,0.727,0.68,0.0,0.0821,-4.498,0.0286,132.012,4
Intro,Tha Carter IV (Deluxe),Lil Wayne,2011-01-01,172053,0,0.00185,0.622,0.811,0.0,0.149,-5.985,0.207,130.93,4
I'm Single,I Am Not A Human Being,Lil Wayne,2010-01-01,333040,51,0.044,0.567,0.381,0.0,0.107,-5.238,0.507,85.537,5
The Motto (Drake feat. Lil Wayne Tribute) [Karaoke,The Motto (Drake feat. Lil Wayne Karaoke) [Karaoke],The MegaStars Of Hip Hop & R&B Karaoke,2011-11-13,181920,0,0.000171,0.964,0.961,0.934,0.1,-10.414,0.139,101.01,4
Rock 'n Rollin' - Feat. Tech N9ne; Explicit,Guilt,MiMS,2009-01-01,236213,19,0.00169,0.58,0.631,0.047,0.188,-7.232,0.0606,139.872,4
Otis,Watch The Throne (Deluxe),JAY-Z,2011-08-08,178213,21,0.552,0.755,0.631,0.0,0.5,-4.751,0.302,94.571,4
In Da Club,Get Rich Or Die Tryin',50 Cent,2003-02-06,193466,83,0.255,0.899,0.713,0.0,0.0708,-2.752,0.366,90.051,4
SexyBack (feat. Timbaland),FutureSex/LoveSounds,Justin Timberlake,2006-09-12,242733,78,0.0584,0.967,0.583,0.0,0.0519,-5.562,0.0789,117.0,4
"Lose Yourself - From ""8 Mile"" Soundtrack",Curtain Call (Deluxe),Eminem,2005-12-06,326466,0,0.00971,0.701,0.728,0.00115,0.361,-4.554,0.255,171.388,4
Gold Digger,Late Registration,Kanye West,2005-01-01,207626,0,0.0192,0.646,0.696,0.0,0.0762,-5.572,0.342,92.88,4
Ridin',The Sound of Revenge,Chamillionaire,2005-01-01,303053,70,0.189,0.787,0.799,0.0,0.3,-4.68,0.0993,143.052,4
Otis,Watch The Throne (Deluxe),JAY-Z,2011-08-08,178213,21,0.552,0.755,0.631,0.0,0.5,-4.751,0.302,94.571,4
Daddy's Lambo,Trunk Muzik 0-60,Yelawolf,2010-01-01,227573,59,0.0259,0.779,0.725,0.0,0.0946,-7.128,0.145,131.997,4
The Real Slim Shady,The Marshall Mathers LP,Eminem,2000-05-23,284200,87,0.0302,0.949,0.661,0.0,0.0454,-4.244,0.0572,104.504,4
When I'm Gone,Curtain Call (Deluxe),Eminem,2005-12-06,281133,0,0.0493,0.515,0.74,0.0,0.258,-5.507,0.363,75.922,4
So Bad,Recovery,Eminem,2010-06-18,325346,0,0.292,0.771,0.805,0.0,0.149,0.49,0.0956,81.037,4
Crack A Bottle,Relapse,Eminem,2009-05-15,297520,0,0.0864,0.516,0.874,0.0,0.173,-2.571,0.186,169.561,3
Kill You,The Marshall Mathers LP,Eminem,2000-05-23,264400,68,0.155,0.897,0.559,0.000127,0.296,-8.268,0.379,106.991,4
Kim,The Marshall Mathers LP,Eminem,2000-05-23,377893,57,0.0216,0.587,0.923,0.0,0.481,-3.05,0.441,142.075,4
Just Lose It,Encore (Deluxe Version),Eminem,2004-11-12,248680,68,0.0581,0.94,0.633,4.04e-05,0.281,-3.56,0.0467,121.003,4
FACK,Curtain Call (Deluxe),Eminem,2005-12-06,205760,0,0.00569,0.845,0.6,0.107,0.102,-7.091,0.0842,124.215,4
I'm Back,The Marshall Mathers LP,Eminem,2000-05-23,309760,61,0.0146,0.878,0.595,6.8e-05,0.328,-3.924,0.203,89.995,4
FACK,Curtain Call (Deluxe),Eminem,2005-12-06,205760,0,0.00569,0.845,0.6,0.107,0.102,-7.091,0.0842,124.215,4
So Bad,Recovery,Eminem,2010-06-18,325346,0,0.292,0.771,0.805,0.0,0.149,0.49,0.0956,81.037,4
Honest,Honest,Future,2014-04-22,200493,52,0.0326,0.719,0.477,0.0,0.218,-6.439,0.178,140.141,4
Jesus Saves,Praise & Worship,Daryl Coley,1990,298666,25,0.231,0.565,0.849,0.0,0.348,-7.022,0.121,143.69,4
When Sunday Comes,Compositions: A Decade Of Song,Daryl Coley,2000-01-01,453933,30,0.319,0.242,0.639,0.0,0.202,-9.326,0.0826,139.606,3
Beyond The Veil - Live,Beyond The Veil: Live At Bobby Jones Gospel Explosion XIII,Daryl Coley,1996-01-01,507893,34,0.53,0.343,0.316,0.0,0.0784,-10.43,0.0311,128.475,4
Sovereign,12 Best Loved Songs,Daryl Coley,1995-01-01,418106,25,0.568,0.296,0.504,0.0,0.157,-14.712,0.0812,119.629,4
My Everything,Live In Washington,Yolanda Adams,1996,338506,0,0.316,0.47,0.555,0.0,0.89,-12.701,0.0583,101.165,4
Lord Do It,Platinum Gospel- Rev. James Cleveland,James Cleveland,2011-10-11,325826,30,0.877,0.452,0.341,0.00177,0.14,-13.257,0.0619,107.496,3
Can't Nobody Do Me Like Jesus,Jesus Is The Best Thing That Ever Happened To Me,James Cleveland,1975-06-09,367933,29,0.452,0.506,0.995,0.523,0.44,-3.739,0.144,107.629,4
It's Gonna Be Late,Platinum Gospel- Rev. James Cleveland,James Cleveland,2011-10-11,262520,6,0.975,0.46,0.188,0.825,0.113,-18.309,0.0397,66.98,4
Somethings's Got A Hold On Me,Platinum Gospel- Rev. James Cleveland,James Cleveland,2011-10-11,258773,24,0.476,0.412,0.746,1.69e-06,0.596,-9.97,0.064,123.144,4
Get Right Church,Platinum Gospel- Rev. James Cleveland,James Cleveland,2011-10-11,235000,21,0.418,0.511,0.836,0.022,0.74,-8.182,0.0975,133.749,4
Plenty Good Room,Platinum Gospel- Rev. James Cleveland,James Cleveland,2011-10-11,264080,5,0.969,0.401,0.293,0.925,0.116,-14.994,0.0384,68.493,4
Oh To Be Kept By Jesus,Platinum Gospel- Rev. James Cleveland,James Cleveland,2011-10-11,255413,11,0.984,0.378,0.306,0.92,0.177,-17.136,0.0564,126.928,3
Something About God's Grace,Jesus Is The Best Thing That Ever Happened To Me,James Cleveland,1975-06-09,317293,15,0.774,0.55,0.836,0.00866,0.161,-5.445,0.0556,168.281,3
"Old Landmark - Live at New Temple Missionary Baptist Church, Los Angeles, CA, 01/13/72","Amazing Grace (Live at New Temple Missionary Baptist Church, Los Angeles, CA, 01/13/72)",Aretha Franklin,1972,220200,28,0.365,0.534,0.812,0.0,0.437,-10.162,0.0941,142.489,4
Child of the Most High King,Platinum Gospel- Gospel Christmas,Various Artists,2011-10-04,247800,0,0.585,0.441,0.373,0.00183,0.109,-11.602,0.0749,131.536,4
I Stood On The Banks Of Jordan,Sings With The World's Greatest Choirs,James Cleveland,1985-06-20,367626,25,0.74,0.437,0.281,0.000725,0.0905,-14.454,0.054,140.242,3
It's Working,God Chaser,William Murphy,2013-02-01,292240,47,0.322,0.488,0.389,0.0,0.299,-10.715,0.0672,108.314,4
